Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_si308_c.AVG_Signal	KHYG1_si308_c.Avg_NBEADS	KHYG1_si308_c.BEAD_STDERR	KHYG1_si308_c.Detection Pval
ILMN_1777683	95.27083	17	2.292341	0.6207792
ILMN_1762294	90.88418	24	2.024428	0.9090909
ILMN_1793040	118.0734	26	2.768113	0.001298701
ILMN_3247424	100.4276	17	2.330884	0.2272727
ILMN_1763000	103.4248	19	2.589057	0.1116883
ILMN_1776777	725.9308	18	22.56798	0
ILMN_1706963	91.03281	24	3.025481	0.9077922
ILMN_2320964	304.4555	27	11.52609	0
ILMN_1697628	111.0711	27	3.540397	0.02077922
ILMN_2319326	222.4075	21	7.166172	0
ILMN_1657442	121.903	20	3.532637	0
ILMN_1679797	637.2546	25	19.60298	0
ILMN_1749493	99.45072	16	2.812326	0.2766234
ILMN_1657139	218.7036	25	8.366737	0
ILMN_3245693	115.6022	13	4.738008	0.002597403
ILMN_1806275	121.2655	13	4.891409	0
ILMN_1659599	100.6563	18	3.008872	0.2051948
ILMN_1698777	135.8573	19	4.994807	0
ILMN_1663132	376.47	18	15.758	0
ILMN_1700349	112.6417	19	3.557762	0.007792208
ILMN_1761309	112.917	24	3.369006	0.007792208
ILMN_2120555	94.91805	23	2.82846	0.6454545
ILMN_1742073	91.72959	28	2.902456	0.8766234
ILMN_3241894	101.0111	22	4.011445	0.1922078
ILMN_1810691	101.4843	19	2.354123	0.1753247
ILMN_1676893	954.1801	28	26.04753	0
ILMN_2148944	97.47807	18	2.393642	0.425974
ILMN_1708588	102.5473	19	3.953708	0.1350649
ILMN_2311674	94.00962	17	3.094818	0.7155844
ILMN_1685156	104.0405	19	3.144079	0.09090909
ILMN_1655935	195.8186	14	5.775208	0
ILMN_1754440	95.13304	21	1.996015	0.6298701
ILMN_1654287	106.2783	19	2.84512	0.05194805
ILMN_1763344	91.57177	12	3.735966	0.887013
ILMN_1711736	90.11758	15	2.607538	0.9363636
ILMN_2356786	133.8204	16	6.284778	0
ILMN_1759252	579.7684	26	14.73572	0
ILMN_1678791	83.69826	14	1.748343	1
ILMN_2336146	90.83117	29	2.13831	0.9090909
ILMN_2286339	90.96894	21	1.951848	0.9077922
ILMN_1694133	98.24743	16	2.231332	0.3623376
ILMN_1678501	98.69943	19	3.315908	0.3311688
ILMN_1787378	365.6216	19	14.44755	0
ILMN_1814526	590.9122	22	32.09275	0
ILMN_2311278	208.1076	19	7.394062	0
ILMN_1764309	98.8269	24	2.543947	0.3207792
ILMN_1811598	95.39891	19	1.853963	0.6077922
ILMN_1740717	94.85046	11	4.229244	0.651948
ILMN_2136010	95.40228	17	4.001464	0.6077922
ILMN_1797912	102.0919	27	3.165148	0.1506494
ILMN_1738604	132.5377	21	4.662221	0
ILMN_1691175	100.3712	35	2.442882	0.2298701
ILMN_2223359	95.47717	27	2.522694	0.6051948
ILMN_1702858	101.5496	21	2.469306	0.174026
ILMN_2363634	89.23676	18	1.922519	0.9597403
ILMN_1813975	211.2728	27	6.452447	0
ILMN_1743331	93.69701	29	2.655983	0.7350649
ILMN_1775045	110.2954	22	4.828014	0.02207792
ILMN_2096322	219.3698	14	7.613045	0
ILMN_1688322	230.2739	19	3.726192	0
ILMN_2224833	526.9756	30	12.7466	0
ILMN_2358626	699.2048	23	27.27147	0
ILMN_1768062	129.3016	19	5.421084	0
ILMN_2358628	93.54087	18	2.788784	0.7428572
ILMN_1801020	247.4078	15	14.56269	0
ILMN_1708934	107.0871	18	3.055084	0.04415584
ILMN_1702933	115.9924	26	3.716181	0.002597403
ILMN_1657993	202.6071	28	6.804552	0
ILMN_1666019	113.4459	20	4.552043	0.005194805
ILMN_2080751	305.8508	21	14.86194	0
ILMN_1690352	273.1328	15	15.22877	0
ILMN_2275396	100.6017	31	3.644654	0.2155844
ILMN_2373444	94.95098	26	3.196821	0.6441559
ILMN_1747227	111.0412	14	3.443482	0.02077922
ILMN_1807372	209.446	29	6.454476	0
ILMN_1703946	92.13197	32	2.374118	0.8428571
ILMN_1733259	96.51782	17	3.850037	0.5220779
ILMN_1730710	91.11784	14	4.019954	0.9051948
ILMN_1793959	278.987	24	13.23923	0
ILMN_1794512	97.40877	29	2.258204	0.425974
ILMN_1795788	99.73256	29	3.180226	0.2623377
ILMN_1760335	110.6747	27	2.586227	0.02077922
ILMN_1788530	110.3948	16	4.570612	0.02207792
ILMN_1811480	468.0282	23	20.75921	0
ILMN_1813598	91.90719	26	2.465415	0.8623376
ILMN_1653821	95.65812	20	2.492472	0.5883117
ILMN_1780551	109.2239	15	4.046502	0.02337662
ILMN_1669227	96.74599	28	3.04546	0.5038961
ILMN_1709167	94.60909	26	2.516245	0.6675324
ILMN_1679754	102.8275	34	2.520515	0.125974
ILMN_1716421	97.64504	22	3.061078	0.4116883
ILMN_1659371	137.3629	25	7.617455	0
ILMN_1677868	102.3099	12	4.868701	0.1441558
ILMN_1707445	96.06504	24	2.671787	0.5571429
ILMN_1733963	96.65158	32	2.011966	0.5116883
ILMN_1804255	106.962	21	3.63487	0.04545455
ILMN_1695590	97.89973	30	3.045294	0.3961039
ILMN_1694007	96.87684	23	2.440978	0.4844156
ILMN_3307926	1248.872	23	46.27303	0
ILMN_1673330	91.72213	19	4.068683	0.8766234
ILMN_1668900	93.39076	25	2.20995	0.7519481
ILMN_2389013	262.3978	22	7.54702	0
ILMN_1760143	643.3242	31	23.80022	0
ILMN_1790757	2688.881	19	128.1315	0
ILMN_2092664	616.9462	23	24.32329	0
ILMN_1778796	353.0857	22	17.14636	0
ILMN_1749804	90.83237	18	2.591208	0.9090909
ILMN_1720235	99.45363	21	2.10735	0.2766234
ILMN_2240009	106.1678	21	2.828407	0.05194805
ILMN_1736178	95.94435	17	2.999157	0.5675325
ILMN_1803376	167.306	10	10.2323	0
ILMN_3240321	169.8152	19	7.015386	0
ILMN_1712944	591.0399	29	23.04584	0
ILMN_2333107	170.7788	27	4.664453	0
ILMN_1707958	97.02541	25	2.236237	0.4688312
ILMN_1660424	102.5846	30	2.943231	0.1350649
ILMN_1701998	102.3192	16	3.602462	0.1441558
ILMN_1651235	102.0276	22	3.227067	0.1532468
ILMN_1694140	99.80593	19	2.333744	0.2545455
ILMN_1730995	96.84627	28	2.401232	0.4883117
ILMN_2404917	99.70129	27	2.96575	0.2623377
ILMN_1702696	95.14774	18	2.532973	0.6272727
ILMN_2084562	100.626	22	3.143839	0.2103896
ILMN_1769563	92.76411	17	2.994979	0.8038961
ILMN_1673119	95.87153	19	4.084944	0.5727273
ILMN_2129015	120.6894	21	4.377321	0
ILMN_1725889	97.15249	24	1.850512	0.4571429
ILMN_1775235	93.73952	19	2.576214	0.7337663
ILMN_1677951	92.8807	26	2.629076	0.7909091
ILMN_1708502	132.0937	25	4.349814	0
ILMN_1705447	128.1001	31	4.127341	0
ILMN_1699172	99.4688	23	2.573446	0.2766234
ILMN_2409898	103.3151	30	2.733427	0.1155844
ILMN_2295698	99.63609	21	2.170367	0.2675325
ILMN_2066124	918.0306	19	37.91153	0
ILMN_1777797	86.48711	24	3.132568	0.9922078
ILMN_2095653	137.8482	19	3.922611	0
ILMN_1707551	265.4517	16	15.22746	0
ILMN_1782204	95.77888	30	2.926758	0.5805195
ILMN_2402766	206.5072	26	5.060879	0
ILMN_1767722	107.0357	20	2.720294	0.04545455
ILMN_2342841	150.1611	15	7.479725	0
ILMN_1802631	243.1393	28	7.096498	0
ILMN_2318481	85.16	12	2.828343	0.9961039
ILMN_2245223	99.5498	22	3.529617	0.2727273
ILMN_3238543	90.98627	21	2.685956	0.9077922
ILMN_1735591	102.8466	25	3.079139	0.125974
ILMN_2362126	99.89824	30	2.62083	0.2532468
ILMN_2269136	131.3526	13	3.224288	0
ILMN_3239130	130.975	12	8.213417	0
ILMN_2120103	106.1858	27	2.250396	0.05194805
ILMN_3242883	156.8948	20	4.677423	0
ILMN_2100055	91.87383	27	2.156085	0.8675325
ILMN_1887648	98.30318	20	3.288743	0.361039
ILMN_1688627	92.11368	27	2.142467	0.8441558
ILMN_1672767	91.76743	21	1.920151	0.874026
ILMN_2196642	93.61685	16	2.714088	0.7402598
ILMN_2308689	186.6806	27	3.962228	0
ILMN_2290776	110.0654	17	5.210731	0.02207792
ILMN_1777182	95.62348	27	2.076222	0.5896104
ILMN_1729777	101.2919	15	4.038818	0.1844156
ILMN_1690829	92.21245	17	3.431119	0.8402597
ILMN_2257015	103.0709	26	3.045662	0.1194805
ILMN_3181215	109.6752	24	4.432228	0.02207792
ILMN_3260345	120.0151	28	3.223616	0
ILMN_1703228	168.1381	11	11.63754	0
ILMN_1652023	104.1643	20	3.319171	0.08701298
ILMN_2064917	292.9089	23	12.04429	0
ILMN_1776153	109.5659	12	3.756213	0.02207792
ILMN_1772645	269.5595	19	13.85377	0
ILMN_1775082	104.0137	24	3.782771	0.09090909
ILMN_1680343	102.2783	17	3.198519	0.1441558
ILMN_2277492	90.75514	16	2.48913	0.9142857
ILMN_2371825	186.6358	21	7.3696	0
ILMN_1717468	93.13354	15	1.917698	0.774026
ILMN_2274377	88.02484	17	2.195194	0.9779221
ILMN_1750235	99.99117	22	2.442452	0.2467532
ILMN_1664006	131.9305	21	4.996889	0
ILMN_1707169	95.11754	17	3.212149	0.6311688
ILMN_1779109	92.04657	16	2.634717	0.8532467
ILMN_1697790	101.5643	18	3.805157	0.1727273
ILMN_1679520	156.81	23	5.792206	0
ILMN_1732176	152.3129	29	4.508245	0
ILMN_1681081	156.9514	30	4.398047	0
ILMN_2377430	175.0963	18	8.161201	0
ILMN_1661373	109.5527	14	5.412365	0.02207792
ILMN_2288175	91.26338	25	2.472173	0.8961039
ILMN_1654010	120.0424	28	3.329226	0
ILMN_1732672	90.98466	16	2.566625	0.9077922
ILMN_1730504	98.23679	19	3.005971	0.3623376
ILMN_1662049	210.0781	25	8.177815	0
ILMN_1740752	135.8525	23	3.713367	0
ILMN_1794875	98.66871	18	2.400225	0.3350649
ILMN_1698209	302.7245	16	13.29987	0
ILMN_3307841	95.53381	22	2.774945	0.5974026
ILMN_1814151	100.32	19	2.596828	0.2324675
ILMN_2050246	95.34728	24	2.243644	0.6142857
ILMN_1728787	110.7867	25	3.239583	0.02077922
ILMN_2234605	93.73032	21	2.777949	0.7337663
ILMN_1770454	147.7826	18	8.037798	0
ILMN_1770336	97.69858	22	2.470463	0.4090909
ILMN_1714253	91.13586	17	2.647965	0.9051948
ILMN_1813530	97.76244	14	2.911247	0.4038961
ILMN_2223922	99.95462	24	3.088295	0.2493507
ILMN_1718071	211.6226	18	8.821926	0
ILMN_1814327	94.22326	26	1.999068	0.7025974
ILMN_2341343	106.1463	26	2.831536	0.05194805
ILMN_1775634	100.0854	15	4.976859	0.2454545
ILMN_1802458	366.1151	15	14.48254	0
ILMN_2307656	349.5559	19	16.44151	0
ILMN_1709796	103.6584	14	3.738708	0.1038961
ILMN_1783963	91.47403	25	1.815091	0.8909091
ILMN_2134801	91.54417	19	1.89303	0.8883117
ILMN_1757807	98.90215	23	2.655345	0.3142857
ILMN_1673529	125.9436	28	2.682107	0
ILMN_1686370	100.207	19	2.385355	0.2376623
ILMN_1809139	148.5303	16	4.203545	0
ILMN_1747504	176.1156	23	6.599048	0
ILMN_1666679	97.11659	19	4.126324	0.4597403
ILMN_1657862	1669.337	21	68.55508	0
ILMN_1770412	476.6215	23	21.64059	0
ILMN_1712786	103.7957	30	2.404796	0.1012987
ILMN_1680111	101.2212	19	2.968355	0.187013
ILMN_1791006	119.1587	21	4.525235	0
ILMN_1714567	346.3998	16	24.03683	0
ILMN_1792495	106.2299	20	3.378994	0.05194805
ILMN_1752159	100.3453	20	3.199956	0.2324675
ILMN_3243156	103.0325	20	3.418741	0.1194805
ILMN_1812640	1613.524	19	71.09872	0
ILMN_2162799	112.6237	22	4.041962	0.007792208
ILMN_1782679	93.65015	18	2.902425	0.7402598
ILMN_1703617	886.7505	31	30.00072	0
ILMN_1798308	169.7266	13	6.675395	0
ILMN_1730625	91.51216	25	3.073357	0.8883117
ILMN_1696512	105.1827	21	3.537065	0.06883117
ILMN_2164164	104.6129	17	5.121249	0.07662338
ILMN_3240117	725.0986	26	23.21846	0
ILMN_1703538	101.8336	18	4.426898	0.1584416
ILMN_1792473	880.1476	18	29.5625	0
ILMN_1771827	99.22312	22	2.886523	0.2935065
ILMN_3246401	140.6792	32	5.63222	0
ILMN_1770725	88.52032	29	1.654386	0.974026
ILMN_2313821	470.1877	17	19.65745	0
ILMN_1717357	153.1819	15	6.563801	0
ILMN_1668408	232.2319	27	7.523302	0
ILMN_1667183	119.0882	31	4.250043	0
ILMN_1712639	102.8778	24	2.581517	0.1246753
ILMN_1704173	102.7648	23	3.07502	0.1285714
ILMN_1797974	121.3513	27	3.382832	0
ILMN_1688625	173.9161	17	6.612893	0
ILMN_1776916	92.47588	23	3.005677	0.8233766
ILMN_2113340	100.3191	11	7.558245	0.2324675
ILMN_1669557	99.80242	15	4.507186	0.2545455
ILMN_3307874	93.78912	14	4.255758	0.7311688
ILMN_2214232	101.2539	26	3.056472	0.1857143
ILMN_1681301	346.8623	15	16.93941	0
ILMN_1673252	1886.371	21	70.37464	0
ILMN_2103841	398.9157	28	12.1556	0
ILMN_2368268	100.194	28	2.73671	0.2376623
ILMN_2415292	94.85896	21	3.462904	0.6506494
ILMN_1670282	95.82259	24	2.927998	0.5766234
ILMN_2261519	4420.332	19	102.7427	0
ILMN_1791236	93.3385	21	3.13725	0.7545455
ILMN_1723521	95.47887	11	1.175961	0.6051948
ILMN_2242299	97.0238	24	2.842717	0.4688312
ILMN_2312764	111.9573	13	3.883869	0.01168831
ILMN_1779965	122.8282	22	4.085232	0
ILMN_1670542	498.8272	12	29.72099	0
ILMN_1655645	153.3609	16	5.843588	0
ILMN_1716053	832.8729	28	32.84036	0
ILMN_3236458	112.6645	12	2.985543	0.007792208
ILMN_1778173	309.2781	17	8.781037	0
ILMN_2338038	102.2801	16	3.216949	0.1441558
ILMN_1686522	98.73441	19	1.953557	0.325974
ILMN_1764090	108.8052	21	3.299238	0.02727273
ILMN_1798249	98.27837	22	2.792246	0.3623376
ILMN_1656593	97.03281	15	2.765877	0.4675325
ILMN_2283473	93.17171	22	2.881322	0.7714286
ILMN_2387712	95.5842	15	2.150841	0.5948052
ILMN_1684305	94.22424	28	2.666058	0.7025974
ILMN_1712530	147.1132	30	5.298036	0
ILMN_1662598	92.83039	21	2.988115	0.7935065
ILMN_1718808	108.6931	19	4.272488	0.02727273
ILMN_1783818	99.63242	19	2.905941	0.2688312
ILMN_2293758	174.5621	26	5.907305	0
ILMN_1735539	96.3635	21	3.439155	0.5324675
ILMN_2280189	97.0775	18	3.224867	0.4636364
ILMN_1693220	144.8956	24	4.091293	0
ILMN_1684836	100.4967	29	3.017307	0.2220779
ILMN_1715532	88.41196	11	2.581127	0.9753247
ILMN_1686846	100.0262	16	3.707169	0.2467532
ILMN_2308950	94.50349	25	3.024763	0.6792208
ILMN_1709101	117.0582	20	5.209114	0.001298701
ILMN_1752247	113.3386	23	3.932625	0.005194805
ILMN_2396956	180.1791	19	4.355166	0
ILMN_1679987	98.10549	23	2.457626	0.374026
ILMN_1673542	96.76417	15	3.817059	0.5012987
ILMN_1802537	95.71127	25	2.60815	0.5857143
ILMN_1675507	104.7184	22	3.543832	0.07532468
ILMN_1691959	101.7301	16	3.521447	0.1636364
ILMN_1737754	98.22867	26	3.355854	0.3649351
ILMN_1808905	99.66541	30	4.043065	0.2649351
ILMN_2268556	100.2246	26	2.670944	0.2376623
ILMN_2253207	96.37832	29	2.785679	0.5311688
ILMN_1734794	107.0599	21	4.731606	0.04415584
ILMN_1690818	91.81613	29	2.794097	0.8714285
ILMN_1770758	85.87189	15	2.536101	0.9935065
ILMN_2293529	92.90631	23	2.795808	0.7883117
ILMN_1703049	96.01537	28	2.439373	0.5636364
ILMN_1733690	130.664	21	4.958061	0
ILMN_2410406	93.32108	23	2.918345	0.7571428
ILMN_1741572	142.5951	24	5.702585	0
ILMN_1768962	123.365	18	5.624655	0
ILMN_2400663	96.32075	23	2.919762	0.5337662
ILMN_2396691	104.3142	22	2.931285	0.08311688
ILMN_1802799	263.9247	17	13.65665	0
ILMN_1679383	109.6585	19	3.749129	0.02207792
ILMN_1658337	220.1548	16	7.030421	0
ILMN_2148847	359.1807	20	14.88089	0
ILMN_1770673	365.4078	18	13.17309	0
ILMN_2205785	98.3688	15	4.67556	0.3597403
ILMN_1728047	860.1949	17	28.24779	0
ILMN_1774938	110.8837	19	3.117344	0.02077922
ILMN_2380771	793.3342	23	29.40806	0
ILMN_1701731	1448.011	31	49.5478	0
ILMN_1672148	91.09978	26	2.006977	0.9051948
ILMN_2278335	97.68204	16	3.115078	0.4090909
ILMN_1662507	91.14955	23	2.136803	0.9038961
ILMN_1668617	95.20139	24	1.769775	0.6233766
ILMN_1719154	95.18439	25	3.269306	0.6246753
ILMN_1773417	97.33155	13	3.802681	0.4363636
ILMN_2412336	102.3339	20	3.585309	0.1441558
ILMN_3237488	92.32568	19	4.295652	0.8298701
ILMN_1730191	99.23133	22	2.167023	0.2935065
ILMN_1713124	105.7306	24	3.463284	0.06363636
ILMN_1668880	98.95432	23	3.293022	0.3116883
ILMN_1687757	110.1818	21	5.191733	0.02207792
ILMN_3307911	97.83448	25	2.679124	0.4012987
ILMN_1685803	107.7259	21	2.959788	0.03636364
ILMN_1692661	98.1883	15	3.420635	0.3649351
ILMN_2157277	6461.511	20	148.1581	0
ILMN_1694985	93.48018	20	3.106465	0.7454545
ILMN_1677043	1214.678	16	48.17459	0
ILMN_2145396	330.4477	22	14.53567	0
ILMN_1718483	102.455	27	4.672215	0.1363636
ILMN_3243152	99.09567	25	2.615539	0.3012987
ILMN_2388507	633.8093	22	22.81006	0
ILMN_2410909	532.4201	24	17.49498	0
ILMN_1748661	110.7057	15	5.532587	0.02077922
ILMN_1726906	103.0794	25	3.992852	0.1194805
ILMN_1743347	97.80369	17	3.835282	0.4038961
ILMN_1733598	94.80643	18	2.044466	0.6545454
ILMN_1757130	98.21079	15	2.893728	0.3649351
ILMN_2325612	96.30141	18	2.235189	0.5350649
ILMN_2325610	98.12081	35	2.416945	0.3727273
ILMN_2377240	439.9155	18	16.00003	0
ILMN_1665982	216.3918	27	11.17545	0
ILMN_2404657	102.3633	16	3.809519	0.1428571
ILMN_1747577	195.7028	16	6.914583	0
ILMN_1679898	93.9594	15	3.70852	0.7194805
ILMN_1700047	116.7272	27	3.123255	0.002597403
ILMN_2385647	127.4828	18	5.782684	0
ILMN_1728309	99.08765	19	2.927166	0.3025974
ILMN_1708323	105.0687	14	5.908071	0.07012987
ILMN_2367126	98.30259	22	2.296463	0.361039
ILMN_2271875	102.8973	21	3.337852	0.1246753
ILMN_1782939	107.1735	15	4.844778	0.04415584
ILMN_1682763	101.411	19	2.996419	0.1792208
ILMN_1670870	117.9989	21	3.633754	0.001298701
ILMN_2051381	129.4114	21	4.18722	0
ILMN_2302716	359.0497	24	11.58829	0
ILMN_2096372	95.65659	17	4.495242	0.5883117
ILMN_1709348	107.0849	26	3.779779	0.04415584
ILMN_1748538	99.29308	23	2.662557	0.2909091
ILMN_2383707	98.95818	22	1.283889	0.3103896
ILMN_1807439	94.326	18	2.49809	0.6948052
ILMN_2139970	89.18021	19	2.322854	0.9623377
ILMN_2150894	285.6959	34	10.19788	0
ILMN_1675398	113.3884	26	2.492315	0.005194805
ILMN_1802167	98.62238	24	2.783196	0.338961
ILMN_1736539	99.4413	29	2.463027	0.2779221
ILMN_2182980	93.91755	12	1.982956	0.7233766
ILMN_1793859	95.11656	20	3.658039	0.6311688
ILMN_1702503	95.07507	16	2.459622	0.635065
ILMN_1667564	111.9836	23	2.946796	0.01038961
ILMN_1794825	205.7492	17	7.976226	0
ILMN_2401641	141.363	24	5.296673	0
ILMN_1727965	98.94877	15	3.225168	0.3116883
ILMN_1728662	92.41761	25	2.328895	0.8285714
ILMN_2363880	89.37914	15	2.260541	0.9597403
ILMN_1761514	93.77517	23	2.92193	0.7324675
ILMN_1763666	96.76883	21	3.376802	0.5
ILMN_2244841	89.48134	18	1.650071	0.9558442
ILMN_1656368	100.4668	22	3.239207	0.2233766
ILMN_1696099	99.68082	18	3.155675	0.2636364
ILMN_2406557	109.19	15	7.124979	0.02337662
ILMN_2372403	102.3786	19	2.512396	0.1428571
ILMN_2372398	94.84179	22	2.34471	0.6532468
ILMN_1785284	128.4361	23	2.825565	0
ILMN_2096985	105.9418	22	3.034223	0.05974026
ILMN_1687508	90.15114	18	3.335439	0.9363636
ILMN_1763461	100.5956	24	2.987685	0.2155844
ILMN_2365176	126.1376	19	4.516933	0
ILMN_1699258	92.55202	21	2.710203	0.8168831
ILMN_1681938	95.07034	18	2.625379	0.635065
ILMN_1761804	1923.031	21	77.52739	0
ILMN_1681374	93.90799	24	2.767448	0.7233766
ILMN_1736700	1901.582	16	123.0728	0
ILMN_2251253	115.4736	15	7.474052	0.002597403
ILMN_1741148	2073.576	24	50.97683	0
ILMN_1747716	105.927	16	3.655128	0.05974026
ILMN_1755974	817.6384	19	25.9824	0
ILMN_1718093	152.7807	29	4.826189	0
ILMN_3243268	116.6063	25	4.040246	0.002597403
ILMN_1730304	98.01132	18	1.833654	0.3883117
ILMN_1666325	105.2648	15	3.499957	0.06623377
ILMN_3251482	108.3443	25	2.661796	0.03116883
ILMN_1660856	115.5812	34	3.14164	0.002597403
ILMN_2120982	94.85278	28	2.692325	0.651948
ILMN_1743995	110.0253	16	2.464818	0.02207792
ILMN_2147503	119.1354	29	3.91451	0
ILMN_1761456	589.1892	17	19.21091	0
ILMN_1743635	124.2481	24	3.144873	0
ILMN_2191822	98.05007	20	3.419312	0.3831169
ILMN_2131293	104.654	13	2.263758	0.07662338
ILMN_1782084	115.4819	20	3.2595	0.002597403
ILMN_1737945	103.4229	19	4.376415	0.1116883
ILMN_1722688	101.3893	18	3.204862	0.1805195
ILMN_1806845	132.1788	22	5.698622	0
ILMN_1711886	572.7653	24	19.48471	0
ILMN_1664449	425.7335	30	18.03628	0
ILMN_1771411	261.6081	18	6.471816	0
ILMN_2365686	426.3345	22	16.22048	0
ILMN_2271014	100.9865	20	2.716823	0.1948052
ILMN_1685413	708.9964	31	21.86419	0
ILMN_1732809	279.0293	19	7.114046	0
ILMN_1753135	116.7923	16	2.398187	0.002597403
ILMN_2276750	100.9353	19	3.927151	0.1974026
ILMN_1758038	154.9513	19	3.585347	0
ILMN_2375973	175.0874	15	7.234086	0
ILMN_1690252	282.6205	20	8.836471	0
ILMN_2134062	338.0248	30	11.85384	0
ILMN_1805673	309.2496	30	8.40327	0
ILMN_1657283	3184.734	17	133.2243	0
ILMN_1808792	225.8524	18	7.816145	0
ILMN_1761764	191.8042	26	5.31024	0
ILMN_1779190	151.7571	30	4.649056	0
ILMN_1796946	96.40468	21	4.524738	0.5285714
ILMN_1784583	99.9334	23	3.364241	0.2519481
ILMN_1681046	94.48448	13	5.02068	0.6792208
ILMN_1709474	121.2642	16	4.121637	0
ILMN_3237132	108.3888	19	4.759335	0.03116883
ILMN_1713731	94.37111	26	2.358633	0.6909091
ILMN_1692332	89.72707	24	1.552951	0.951948
ILMN_2137544	98.60801	23	3.701807	0.3402597
ILMN_1735987	105.165	19	3.861778	0.06883117
ILMN_1676042	90.19569	23	1.935168	0.9350649
ILMN_1783443	98.68436	17	2.998123	0.3337662
ILMN_1729320	96.92635	20	3.843463	0.4805195
ILMN_2403534	98.31397	17	3.992949	0.3597403
ILMN_2276904	94.71871	25	2.770412	0.6597403
ILMN_1751975	94.52318	20	2.912442	0.6766234
ILMN_2393149	100.7978	12	2.406699	0.2025974
ILMN_1680996	99.22461	20	2.953338	0.2935065
ILMN_1792150	99.32878	17	3.037261	0.2896104
ILMN_1651466	96.62967	18	3.089298	0.5116883
ILMN_1797875	4140.14	20	135.3044	0
ILMN_1678255	106.1587	18	3.547753	0.05194805
ILMN_1752669	110.7835	18	3.738968	0.02077922
ILMN_2078697	104.1487	22	3.406017	0.08701298
ILMN_1811238	101.1676	17	3.870617	0.187013
ILMN_1734630	93.6105	19	2.727136	0.7402598
ILMN_1701603	96.43094	21	4.09254	0.5272727
ILMN_1693789	940.9623	28	26.72489	0
ILMN_1801851	99.67332	26	3.137264	0.2649351
ILMN_1750256	130.9517	21	5.520113	0
ILMN_1700596	102.6738	22	3.431752	0.1311688
ILMN_1702322	94.00834	28	1.97145	0.7155844
ILMN_1690636	93.14787	30	1.598693	0.774026
ILMN_1792449	93.06728	25	2.006552	0.7805195
ILMN_1765674	101.6066	12	4.698693	0.1701299
ILMN_1787314	240.1209	24	10.02882	0
ILMN_1663897	90.3728	7	1.732668	0.9272727
ILMN_1800958	569.7767	21	24.14463	0
ILMN_1760889	95.89628	24	3.198307	0.5727273
ILMN_3236443	120.6348	16	5.350787	0
ILMN_2191902	99.50744	31	2.511546	0.2766234
ILMN_1729325	99.87547	21	2.438568	0.2532468
ILMN_1803384	96.75498	24	2.859896	0.5012987
ILMN_1797432	95.22739	17	3.34854	0.6220779
ILMN_1794728	100.7659	18	3.208843	0.2038961
ILMN_1715988	110.3551	20	3.242184	0.02207792
ILMN_1713315	100.4072	17	2.873961	0.2285714
ILMN_2194619	101.1954	16	4.418872	0.187013
ILMN_3246673	119.8508	24	5.190822	0
ILMN_1759670	134.7594	12	6.78267	0
ILMN_2367172	111.1633	17	3.606173	0.01818182
ILMN_1792741	103.6121	20	3.299877	0.1064935
ILMN_1794384	100.5302	16	3.122614	0.2181818
ILMN_1688019	93.10741	28	2.871961	0.7779221
ILMN_1751092	94.50819	23	1.786386	0.6792208
ILMN_1697611	92.9202	24	1.865897	0.7857143
ILMN_1695446	104.5413	18	4.583422	0.07792208
ILMN_1662681	99.61178	36	2.250077	0.2701299
ILMN_1788462	770.8633	17	33.3219	0
ILMN_1667994	318.6691	24	15.14449	0
ILMN_1788239	129.7912	23	3.606656	0
ILMN_1695759	113.3813	20	3.882643	0.005194805
ILMN_2397406	95.68287	17	3.108828	0.5857143
ILMN_1727258	98.33272	23	2.903658	0.3597403
ILMN_1723116	181.836	20	6.006452	0
ILMN_1666258	106.3125	15	2.467557	0.05194805
ILMN_1660995	93.12858	16	2.139701	0.774026
ILMN_1736412	81.04606	15	2.085228	1
ILMN_1778723	1220.491	28	39.168	0
ILMN_1765460	102.2224	29	2.270975	0.1441558
ILMN_1725896	97.3536	23	2.238235	0.4337662
ILMN_1738233	98.67218	19	3.138895	0.3337662
ILMN_1670506	95.77276	24	2.095787	0.5805195
ILMN_1779374	182.7995	19	5.998431	0
ILMN_2394242	130.9807	15	3.04368	0
ILMN_1727023	145.3509	15	5.209852	0
ILMN_1683901	105.5943	24	3.02019	0.06363636
ILMN_1750880	97.9769	21	2.097857	0.3909091
ILMN_1792409	92.68109	21	2.005971	0.8051948
ILMN_1748141	94.05795	20	3.648506	0.7142857
ILMN_1778788	132.3762	19	4.214669	0
ILMN_1759312	88.90432	20	2.666781	0.9649351
ILMN_1701589	91.93098	26	2.989822	0.861039
ILMN_1696830	94.30785	21	3.188387	0.6961039
ILMN_1786899	92.80563	27	2.249679	0.7974026
ILMN_1774447	98.62027	22	2.188934	0.338961
ILMN_1660854	99.48351	40	2.147029	0.2766234
ILMN_1665307	98.21664	27	2.784833	0.3649351
ILMN_1731223	108.9655	18	3.246306	0.02597403
ILMN_1685834	97.00925	18	3.90101	0.4688312
ILMN_1725297	98.57088	30	2.181657	0.3415585
ILMN_1665331	117.5296	21	4.788472	0.001298701
