Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_si308_b.AVG_Signal	KHYG1_si308_b.Avg_NBEADS	KHYG1_si308_b.BEAD_STDERR	KHYG1_si308_b.Detection Pval
ILMN_1695880	91.04642	18	1.979934	0.9246753
ILMN_1801143	107.685	23	4.488415	0.03246753
ILMN_1708363	94.7653	15	1.99812	0.6714286
ILMN_1701664	97.90261	16	2.284373	0.4155844
ILMN_1734950	95.1562	17	4.270475	0.625974
ILMN_1656802	90.88587	15	3.013585	0.9298701
ILMN_1733515	104.027	18	3.619439	0.0961039
ILMN_2179083	102.9171	20	3.581689	0.1350649
ILMN_2260643	99.15913	27	2.540204	0.3142857
ILMN_1731670	96.82884	27	2.089979	0.487013
ILMN_1741667	98.66724	19	3.512054	0.3454545
ILMN_2346987	96.29745	23	2.796714	0.5363637
ILMN_1766590	104.7748	19	3.12023	0.08311688
ILMN_1811544	97.05518	23	2.441155	0.4714286
ILMN_1676947	100.38	17	2.674494	0.2441558
ILMN_1735479	92.37605	26	2.749921	0.8688312
ILMN_2312817	96.03714	15	3.089453	0.5571429
ILMN_2242345	93.14712	25	3.28525	0.8155844
ILMN_1701441	98.75343	34	2.329395	0.3428572
ILMN_1674984	100.2278	20	2.311646	0.2545455
ILMN_3236220	135.2234	11	6.941844	0
ILMN_3243253	105.4036	24	3.122916	0.06233766
ILMN_1670692	96.43385	15	2.173005	0.5168831
ILMN_2044453	101.3498	25	3.357695	0.1987013
ILMN_1702171	297.1511	14	10.38616	0
ILMN_1796335	95.08831	19	3.940008	0.6311688
ILMN_1805225	250.7121	21	7.957925	0
ILMN_1674759	140.8798	20	4.744899	0
ILMN_2151277	100.7374	23	2.588324	0.2298701
ILMN_1687998	140.9048	16	6.294353	0
ILMN_1813175	100.1572	20	3.208548	0.2571429
ILMN_2342630	95.79308	21	2.895167	0.5792208
ILMN_1697548	98.76043	26	2.871524	0.3415585
ILMN_1692623	98.12498	14	4.764212	0.3935065
ILMN_1711807	94.55902	19	3.068681	0.6896104
ILMN_1671554	380.3435	22	13.69287	0
ILMN_1670028	146.2398	23	2.264733	0
ILMN_2133100	96.37629	16	3.181019	0.5220779
ILMN_1772834	98.99555	28	2.659395	0.3233766
ILMN_1786444	100.5773	23	2.297452	0.2363636
ILMN_1670767	97.27551	28	2.495764	0.4571429
ILMN_1651254	235.4432	27	8.049404	0
ILMN_1753026	95.41753	22	3.016201	0.6077922
ILMN_1780576	93.55518	24	2.512362	0.7818182
ILMN_2234930	96.17365	27	2.272423	0.5467532
ILMN_1667319	97.14249	19	3.151605	0.4636364
ILMN_1722290	89.07709	22	2.181458	0.9805195
ILMN_2172497	93.12965	21	3.855486	0.8168831
ILMN_1662482	91.27282	22	3.054043	0.9077922
ILMN_2361742	96.63158	18	3.759459	0.5064935
ILMN_1705187	91.98	19	2.749003	0.8818182
ILMN_1742789	1729.934	23	56.43157	0
ILMN_3301042	266.2436	17	15.74874	0
ILMN_2123312	1603.824	31	50.08775	0
ILMN_1673491	98.29214	25	2.534193	0.3792208
ILMN_1652160	133.9854	25	5.219919	0
ILMN_2153373	170.6591	25	6.389616	0
ILMN_1683692	93.67569	17	3.005749	0.7636364
ILMN_2199614	100.4861	17	3.380119	0.2428571
ILMN_1720606	97.57284	16	4.005798	0.4363636
ILMN_1757336	122.74	23	3.847	0.001298701
ILMN_2157075	1611.013	25	61.06068	0
ILMN_1654518	313.1688	17	7.101807	0
ILMN_2406552	145.1682	17	3.919368	0
ILMN_2400352	153.8887	25	4.571424	0
ILMN_1774358	98.05412	21	2.810138	0.3987013
ILMN_3247653	99.73344	29	2.21584	0.2818182
ILMN_1758924	98.0946	19	2.777121	0.3961039
ILMN_2103919	152.1246	19	3.109582	0
ILMN_1809417	125.8388	20	3.760818	0
ILMN_2139125	100.2958	17	5.450479	0.2480519
ILMN_1805228	104.9587	29	2.649668	0.07922078
ILMN_1681720	93.04842	15	2.029205	0.8246753
ILMN_1707342	235.912	14	11.73429	0
ILMN_2128795	443.3355	26	18.97537	0
ILMN_1654099	129.347	22	5.096306	0
ILMN_2075757	90.94737	23	2.771219	0.9285714
ILMN_1684339	96.24671	18	2.292792	0.5428572
ILMN_2115677	90.31927	22	2.469956	0.9506493
ILMN_1672255	93.23103	22	2.978963	0.8116883
ILMN_1804419	141.864	25	4.972215	0
ILMN_1669772	91.74282	25	2.939658	0.8935065
ILMN_1670272	239.9177	16	8.693897	0
ILMN_1676197	166.1522	22	5.835787	0
ILMN_2092441	113.3141	18	4.622222	0.007792208
ILMN_1696587	100.5036	12	4.986197	0.2428571
ILMN_1723443	95.50906	24	3.350839	0.6
ILMN_1792057	103.4552	22	3.399472	0.1181818
ILMN_2127605	92.40627	26	2.602103	0.8688312
ILMN_1675268	93.6319	23	2.164714	0.7714286
ILMN_1702775	108.369	19	2.900338	0.02337662
ILMN_2075892	95.89635	20	2.372818	0.5714286
ILMN_1718633	157.2763	20	6.839478	0
ILMN_1732913	93.84937	22	3.577953	0.7532467
ILMN_2302654	155.0195	20	6.675582	0
ILMN_1677765	291.968	19	14.73202	0
ILMN_1660341	397.1605	32	12.25016	0
ILMN_1662417	375.1748	21	16.92016	0
ILMN_1793922	105.1252	24	2.505858	0.06753246
ILMN_1725680	103.0061	24	2.929849	0.1324675
ILMN_1755383	150.3749	24	4.468742	0
ILMN_1754558	101.8311	24	2.688764	0.1779221
ILMN_1678998	188.0941	17	8.447162	0
ILMN_2241252	94.33225	17	2.590503	0.7103896
ILMN_1709717	96.89671	28	2.649701	0.4857143
ILMN_1736730	93.18371	22	2.52505	0.8142857
ILMN_3244461	96.97253	15	2.897197	0.4779221
ILMN_3244860	117.9737	26	4.033043	0.001298701
ILMN_1652826	97.62828	15	5.974281	0.4311688
ILMN_1674793	97.59573	23	2.570756	0.4337662
ILMN_2406815	98.04008	22	3.79639	0.4
ILMN_1756683	125.2421	14	4.374068	0
ILMN_1740949	93.28436	18	3.163948	0.8077922
ILMN_1755047	98.89371	20	2.496115	0.3298701
ILMN_1748530	104.5751	19	3.641322	0.08701298
ILMN_1734552	88.50558	18	2.443374	0.9857143
ILMN_1690523	596.5613	21	22.58268	0
ILMN_2408938	164.8491	29	4.940424	0
ILMN_1753404	109.5928	22	3.570781	0.01818182
ILMN_2314244	108.2872	22	2.482378	0.02467532
ILMN_1762290	108.221	17	3.221426	0.02857143
ILMN_1766487	105.7509	14	3.275523	0.05454545
ILMN_2150196	94.98342	30	1.547732	0.6467533
ILMN_1680757	107.5008	20	4.335181	0.03636364
ILMN_2230789	102.1585	20	3.939666	0.1571429
ILMN_1794968	148.0508	22	4.659692	0
ILMN_1698140	97.27158	24	2.921891	0.4571429
ILMN_1727704	125.3546	23	5.100854	0
ILMN_1795055	96.12773	19	2.369945	0.5493507
ILMN_1664253	97.54899	23	2.605387	0.4376623
ILMN_1803528	98.46909	15	3.808658	0.361039
ILMN_2129161	101.6421	21	2.756182	0.1831169
ILMN_1746148	302.6535	28	13.18528	0
ILMN_1753568	100.0606	23	2.55467	0.2584416
ILMN_1774389	97.77539	22	2.870479	0.4246753
ILMN_1783673	98.89635	15	2.604669	0.3298701
ILMN_2229464	97.22255	20	3.597377	0.4584416
ILMN_1784578	90.43897	22	2.620771	0.9454545
ILMN_2393693	115.1613	23	3.081085	0.002597403
ILMN_2286783	98.18344	20	2.513148	0.3883117
ILMN_1673601	102.0059	23	2.356753	0.1714286
ILMN_1706248	103.2439	25	2.793892	0.1246753
ILMN_1777895	216.2867	19	4.39075	0
ILMN_1702078	101.5901	20	3.927211	0.1844156
ILMN_3245600	769.3159	14	29.20819	0
ILMN_1803801	103.1887	25	2.295433	0.125974
ILMN_1719309	97.89931	20	4.02598	0.4155844
ILMN_2131447	102.0902	24	3.763502	0.161039
ILMN_1708861	99.21533	21	3.983761	0.3103896
ILMN_1794846	96.78736	11	3.84439	0.4909091
ILMN_2131756	126.2893	21	3.481349	0
ILMN_1732509	130.0298	24	3.424969	0
ILMN_1712755	243.2436	20	10.6963	0
ILMN_1688479	457.3507	26	13.27696	0
ILMN_2133125	98.83514	12	3.149929	0.3350649
ILMN_1812949	97.72285	26	1.492272	0.4272727
ILMN_2275803	145.461	15	7.385817	0
ILMN_1754827	108.6631	21	4.019766	0.02337662
ILMN_1742507	107.5628	23	4.59796	0.03506494
ILMN_1768818	103.4506	15	4.18266	0.1181818
ILMN_1668484	395.6366	23	12.71005	0
ILMN_2353862	86.96452	16	2.449882	0.9974026
ILMN_1693762	86.12549	18	2.933417	0.9987013
ILMN_1666631	94.18397	21	2.850073	0.7207792
ILMN_1754567	98.78846	23	2.628074	0.3376623
ILMN_1763941	96.21352	22	2.864747	0.5428572
ILMN_1652574	90.29649	20	2.337393	0.9532468
ILMN_2297196	98.17335	26	2.743471	0.3883117
ILMN_1663037	97.05925	25	2.158106	0.4714286
ILMN_1776967	102.5126	27	2.951124	0.1415584
ILMN_1712454	92.25372	16	3.227638	0.8792208
ILMN_1796950	92.39532	17	2.981089	0.8688312
ILMN_1759772	125.7555	18	4.534127	0
ILMN_1777106	156.2894	23	4.902772	0
ILMN_3251467	420.2018	29	20.18459	0
ILMN_1652638	262.299	13	8.362625	0
ILMN_1786259	131.4806	24	3.823384	0
ILMN_1739683	97.04959	22	3.763064	0.4727273
ILMN_1669722	111.4652	29	3.296046	0.01168831
ILMN_1808537	96.67088	13	3.731733	0.5025974
ILMN_1702413	101.6047	16	2.233213	0.1844156
ILMN_3247111	97.51429	13	3.451784	0.4376623
ILMN_1810593	94.14425	14	4.527773	0.725974
ILMN_3238216	94.37522	20	3.371678	0.7038961
ILMN_1739840	118.581	15	3.532765	0.001298701
ILMN_1712128	97.21747	32	1.948598	0.4610389
ILMN_2094396	119.5975	23	4.123929	0.001298701
ILMN_1763409	167.7501	19	5.732429	0
ILMN_2048633	104.0617	20	3.142536	0.0961039
ILMN_1669052	92.80117	12	3.898572	0.8402597
ILMN_3298220	95.81852	31	2.189555	0.5766234
ILMN_1799999	100.9978	15	4.025736	0.2142857
ILMN_2384807	270.8104	27	10.08867	0
ILMN_2281881	96.98379	25	2.693274	0.4766234
ILMN_2214997	455.0716	18	28.79155	0
ILMN_1749239	87.61685	22	2.204123	0.9948052
ILMN_1707156	202.8234	18	6.201297	0
ILMN_1772329	192.0749	21	7.597922	0
ILMN_1655955	87.85825	22	1.852088	0.9935065
ILMN_3241661	106.2512	25	4.333842	0.05324675
ILMN_2233513	95.90753	20	3.273234	0.5714286
ILMN_1696004	103.1419	16	1.454519	0.1298701
ILMN_1790832	92.72583	24	3.001085	0.848052
ILMN_2226015	97.22128	20	2.484781	0.4584416
ILMN_1776649	103.0826	24	3.648878	0.1311688
ILMN_1720511	97.75154	14	3.756953	0.425974
ILMN_1696657	95.05576	19	2.459513	0.6337662
ILMN_1689288	98.49332	25	2.956746	0.3571429
ILMN_1781841	93.07824	19	3.08799	0.8233766
ILMN_1773650	96.09808	17	2.371854	0.5506493
ILMN_2048591	94.87442	17	1.974475	0.6597403
ILMN_3240912	99.21832	16	4.141256	0.3103896
ILMN_1697054	99.12879	15	3.711629	0.3142857
ILMN_2283216	89.9619	20	3.421716	0.9623377
ILMN_2179029	98.45284	24	2.571625	0.361039
ILMN_1694078	101.029	19	3.186471	0.212987
ILMN_1748245	97.74669	16	2.523548	0.425974
ILMN_2053334	97.12223	19	3.983249	0.4662338
ILMN_1751861	100.9282	19	3.298295	0.2168831
ILMN_1685472	94.01738	17	1.462577	0.738961
ILMN_1774856	92.23431	16	2.527866	0.8792208
ILMN_1811102	211.1517	33	4.096189	0
ILMN_1683355	89.91957	20	3.190917	0.9623377
ILMN_1800302	100.2681	21	2.405498	0.2519481
ILMN_2190676	97.26481	23	2.611437	0.4571429
ILMN_3237645	120.3807	17	4.132444	0.001298701
ILMN_2185339	135.7478	21	4.234847	0
ILMN_1682368	1145.099	21	30.19263	0
ILMN_1739154	120.4887	16	4.687236	0.001298701
ILMN_1705746	159.5375	11	8.253787	0
ILMN_2218450	4037.199	22	177.6912	0
ILMN_1751803	400.8317	14	13.86652	0
ILMN_1702698	103.2744	23	2.381998	0.1246753
ILMN_2092693	386.8041	15	16.54856	0
ILMN_1734428	208.2256	16	7.493156	0
ILMN_1661395	93.36613	20	1.802616	0.8012987
ILMN_2079803	719.1696	22	21.43348	0
ILMN_1777725	106.5381	24	4.107926	0.05064935
ILMN_2070300	1842.24	20	79.15661	0
ILMN_1719032	1972.353	26	57.7774	0
ILMN_2229242	1063.096	19	45.15477	0
ILMN_1788099	1517.463	19	66.68877	0
ILMN_1737947	1861.497	23	57.96605	0
ILMN_2116556	330.1476	15	14.01538	0
ILMN_1675462	286.7849	22	11.40277	0
ILMN_1678165	1456.497	32	43.32613	0
ILMN_1805590	160.8826	30	3.786404	0
ILMN_1691131	577.9306	30	18.50349	0
ILMN_2355225	116.6716	22	4.744457	0.002597403
ILMN_1798779	99.31004	16	4.360258	0.3103896
ILMN_1654778	125.2644	16	5.719308	0
ILMN_1791623	94.76921	18	2.088413	0.6714286
ILMN_1699836	104.9905	25	2.412586	0.07662338
ILMN_2363498	91.68749	12	1.840545	0.8948052
ILMN_2249677	93.4528	26	1.67556	0.7896104
ILMN_1749396	105.0322	20	3.194761	0.07402597
ILMN_1687863	102.8406	16	4.038237	0.1376623
ILMN_1658271	101.1152	24	2.312788	0.2077922
ILMN_1715024	149.2487	13	3.596985	0
ILMN_1718936	144.1762	17	5.613612	0
ILMN_1717127	89.77219	17	1.775193	0.9636363
ILMN_2345353	127.1905	14	5.810125	0
ILMN_1688373	138.243	22	3.977259	0
ILMN_2050959	97.64085	19	3.065903	0.4298701
ILMN_1795464	711.3179	23	18.0231	0
ILMN_1690342	1284.848	22	55.90708	0
ILMN_2376205	4681.411	18	240.1527	0
ILMN_2376204	928.4014	20	27.59539	0
ILMN_1747251	145.2587	13	6.35131	0
ILMN_1775359	99.64446	16	2.906105	0.287013
ILMN_1656321	95.34023	21	3.528756	0.6103896
ILMN_1785402	100.3098	15	4.967222	0.2467532
ILMN_3248591	126.3241	19	10.48466	0
ILMN_1737107	101.562	18	2.813412	0.1844156
ILMN_1805395	125.0224	15	4.223244	0
ILMN_1792927	103.8751	11	1.188964	0.0987013
ILMN_1777121	91.79652	13	2.408679	0.8896104
ILMN_2352917	97.49207	20	3.964035	0.4402598
ILMN_1665219	113.5628	14	6.283564	0.007792208
ILMN_1667476	100.4942	21	2.966191	0.2428571
ILMN_1668247	95.21478	24	2.807932	0.6246753
ILMN_1813335	101.947	18	3.35085	0.174026
ILMN_1677920	108.5821	26	2.746029	0.02337662
ILMN_1799871	102.4315	15	4.856367	0.1454545
ILMN_1679290	96.71495	18	3.004482	0.4961039
ILMN_1805658	597.0363	15	34.47228	0
ILMN_2295506	95.08144	22	2.656855	0.6324675
ILMN_2295511	99.54933	15	3.898365	0.2922078
ILMN_1765371	145.9353	20	7.305139	0
ILMN_1747099	131.3879	27	3.407652	0
ILMN_1790529	91.23468	18	2.125793	0.9077922
ILMN_2167805	90.06219	20	2.134499	0.9584416
ILMN_1714159	134.1551	20	4.077911	0
ILMN_1727101	106.6182	21	3.901913	0.04935065
ILMN_1783905	95.83924	25	2.365496	0.5766234
ILMN_1669826	97.62601	26	2.265635	0.4324675
ILMN_3245756	96.52607	16	3.183177	0.5103896
ILMN_3246826	98.05602	19	3.315764	0.3987013
ILMN_1723962	110.3804	21	2.935074	0.01428571
ILMN_1814270	98.909	21	2.795085	0.3298701
ILMN_1695404	1024.453	15	37.00804	0
ILMN_1785527	100.3773	14	2.292898	0.2441558
ILMN_1763467	94.22488	31	2.559605	0.7181818
ILMN_1770209	102.666	18	4.476792	0.1402597
ILMN_1722016	82.76855	21	1.792355	0.9987013
ILMN_1669352	98.52742	20	3.418476	0.3545454
ILMN_1696295	94.54276	25	2.837202	0.6909091
ILMN_1696567	98.51051	21	3.63601	0.3545454
ILMN_1783158	104.5826	21	2.603269	0.08571429
ILMN_1755694	91.90012	24	3.389253	0.8857143
ILMN_1753415	92.81009	37	1.705701	0.8389611
ILMN_2237252	96.59152	18	3.068991	0.5064935
ILMN_1660501	90.22447	21	3.46379	0.9545454
ILMN_1738646	92.04001	23	2.449502	0.8805195
ILMN_1757011	94.5471	21	2.910585	0.6896104
ILMN_1807825	98.63708	14	3.250726	0.3454545
ILMN_1812278	357.1469	18	13.75028	0
ILMN_1731928	129.8806	12	5.097255	0
ILMN_1756275	107.5186	24	2.653198	0.03506494
ILMN_1724533	423.0617	15	17.21274	0
ILMN_2221564	1236.851	21	40.12326	0
ILMN_1764362	970.1208	20	50.50644	0
ILMN_1791838	102.2044	26	2.553721	0.1558442
ILMN_1691606	99.82225	18	3.606302	0.274026
ILMN_2216582	122.0937	12	2.057645	0.001298701
ILMN_1781155	644.3737	20	21.35748	0
ILMN_1765614	90.9615	25	2.517693	0.9272727
ILMN_1722670	95.40896	22	2.651013	0.6077922
ILMN_1716278	102.1374	15	4.908485	0.1571429
ILMN_1668863	101.3099	22	3.296962	0.1987013
ILMN_2388397	100.0847	18	4.771071	0.2571429
ILMN_1724266	107.108	25	2.761463	0.04025974
ILMN_1739605	97.38905	30	2.164184	0.4467532
ILMN_1809905	101.5367	23	3.512537	0.1844156
ILMN_1678176	88.36987	22	2.618408	0.987013
ILMN_2322597	103.4011	15	3.200586	0.1207792
ILMN_2247296	102.4083	16	4.493442	0.1454545
ILMN_1718033	96.73175	14	3.459495	0.4948052
ILMN_1776724	105.5637	22	4.98453	0.05974026
ILMN_1693119	99.69943	23	3.643404	0.2818182
ILMN_3245297	100.548	38	2.277071	0.238961
ILMN_1666713	776.3207	16	35.75688	0
ILMN_2099798	213.2744	18	7.663043	0
ILMN_1764628	175.4039	25	4.571196	0
ILMN_1804306	126.8462	21	5.559004	0
ILMN_2128484	104.7066	23	3.148317	0.08441558
ILMN_1682935	457.7253	14	27.84348	0
ILMN_2142117	496.4085	9	21.47883	0
ILMN_1749244	545.814	23	17.26382	0
ILMN_1703132	455.0931	26	13.81145	0
ILMN_1740927	154.6927	22	5.065614	0
ILMN_1744534	205.4118	20	9.129515	0
ILMN_3238623	280.7219	31	8.382505	0
ILMN_1792931	101.0881	18	2.029639	0.2090909
ILMN_1724493	1019.367	15	63.76785	0
ILMN_1766718	114.2729	28	3.201084	0.006493506
ILMN_2074401	94.02119	26	2.574458	0.7376623
ILMN_1769658	100.0578	17	3.699453	0.2584416
ILMN_2159859	199.4871	19	9.365975	0
ILMN_1675956	93.5002	22	2.174432	0.7883117
ILMN_1669031	102.9159	25	2.979741	0.1350649
ILMN_1663131	93.1824	16	2.994841	0.8155844
ILMN_1808114	98.96409	24	3.030855	0.3272727
ILMN_1815205	93.33945	23	2.305737	0.8012987
ILMN_2162972	138.3313	30	4.060737	0
ILMN_2111445	93.33358	19	2.738763	0.8025974
ILMN_1787196	101.5552	15	3.145977	0.1844156
ILMN_2163482	92.15528	28	2.096121	0.8805195
ILMN_1747831	92.88905	24	2.085484	0.8324676
ILMN_1750902	97.19645	21	3.630082	0.4610389
ILMN_1661627	186.8189	26	5.231074	0
ILMN_1815705	106.1694	27	2.923306	0.05324675
ILMN_1805161	261.8544	21	8.680729	0
ILMN_1677261	144.5063	18	3.94272	0
ILMN_1763524	97.54028	19	3.136332	0.4376623
ILMN_1802780	111.1942	22	2.800742	0.01298701
ILMN_2084353	560.8406	25	16.23648	0
ILMN_1660021	410.5972	19	14.74426	0
ILMN_1703980	102.7134	24	2.726649	0.1402597
ILMN_1789162	95.1981	19	2.713027	0.625974
ILMN_1798663	100.0786	17	3.280348	0.2571429
ILMN_3236169	94.84522	25	2.370203	0.6597403
ILMN_1737935	105.1302	22	4.256779	0.06623377
ILMN_1718884	91.86121	18	3.739289	0.887013
ILMN_2301624	163.9879	20	6.765881	0
ILMN_1740960	110.1628	24	2.627554	0.01558442
ILMN_1677485	96.53941	27	2.806088	0.5090909
ILMN_1725633	102.9668	22	4.176325	0.1337662
ILMN_2358069	487.1031	26	16.15137	0
ILMN_2358074	113.4714	28	3.555622	0.007792208
ILMN_1777564	717.1522	20	52.39089	0
ILMN_2112460	277.1234	14	14.12423	0
ILMN_1809117	96.18965	16	4.303803	0.5467532
ILMN_1798454	320.206	17	8.577367	0
ILMN_1694711	285.2126	21	10.82341	0
ILMN_1669550	3022.816	28	73.76453	0
ILMN_1767973	105.0768	5	2.705932	0.07272727
ILMN_1662824	97.50645	25	1.963183	0.438961
ILMN_1671710	85.74999	18	2.661156	0.9987013
ILMN_2328224	115.5881	30	3.482597	0.002597403
ILMN_1743583	163.1599	20	5.411838	0
ILMN_2327090	282.3953	23	8.710455	0
ILMN_1689257	146.1627	26	4.493853	0
ILMN_2211479	91.85541	20	2.370685	0.887013
ILMN_2211483	88.41805	22	2.609539	0.987013
ILMN_1722206	99.45238	21	4.354006	0.3
ILMN_1719543	98.08006	21	3.528619	0.3974026
ILMN_1713985	137.5341	25	4.744383	0
ILMN_1661577	99.08559	20	3.056721	0.3155844
ILMN_1764709	97.467	22	1.730214	0.4415585
ILMN_1680139	105.0289	19	3.843765	0.07402597
ILMN_2241168	114.2525	9	8.812507	0.006493506
ILMN_2322375	109.6899	23	3.75871	0.01688312
ILMN_1700413	98.14121	14	2.912972	0.3909091
ILMN_1692260	142.1803	27	4.536022	0
ILMN_2412761	113.4367	19	3.28841	0.007792208
ILMN_1769103	100.0274	22	3.245929	0.2597403
ILMN_1705986	96.72534	33	1.928068	0.4961039
ILMN_1803773	102.1816	32	1.936679	0.1558442
ILMN_2380181	101.888	27	3.053017	0.1753247
ILMN_2181593	98.96715	29	2.769766	0.325974
ILMN_1722830	101.5593	25	2.937549	0.1844156
ILMN_1741430	97.18256	16	4.792396	0.4623377
ILMN_1708901	98.03123	17	2.845194	0.4
ILMN_2360047	103.4315	18	2.778429	0.1181818
ILMN_2267990	92.86205	27	2.978619	0.8350649
ILMN_2267131	99.07658	21	3.659889	0.3155844
ILMN_1686083	94.55621	19	2.704865	0.6896104
ILMN_1718107	106.1609	21	2.50313	0.05324675
ILMN_2231003	97.81145	20	3.386008	0.4233766
ILMN_2319919	92.39647	14	3.544265	0.8688312
ILMN_1677269	97.44167	25	2.855796	0.4428571
ILMN_1684607	105.0089	20	3.159266	0.07662338
ILMN_1715393	88.5762	23	2.496273	0.9857143
ILMN_1652276	99.81081	22	3.205479	0.274026
ILMN_2153572	95.86787	15	3.971794	0.5766234
ILMN_1687400	98.15425	20	2.500995	0.3909091
ILMN_2361714	98.03403	16	1.883142	0.4
ILMN_1750777	101.2403	12	4.924405	0.2012987
ILMN_1685798	101.0745	19	3.177814	0.2090909
ILMN_1675651	95.70279	22	1.744687	0.5857143
ILMN_2372681	96.80779	20	3.162915	0.4909091
ILMN_2069912	104.0822	22	3.268559	0.0961039
ILMN_2069915	94.70255	27	2.46788	0.6792208
ILMN_1693102	97.34741	32	2.122849	0.451948
ILMN_2075292	104.4263	13	3.878604	0.08961039
ILMN_1670255	93.82761	18	2.36605	0.7545455
ILMN_2413231	99.60739	22	3.059718	0.287013
ILMN_2413236	98.14598	18	3.734199	0.3909091
ILMN_2297555	98.3038	22	2.529894	0.3753247
ILMN_1703034	103.4314	12	5.147723	0.1181818
ILMN_1710847	90.82	28	1.918154	0.9298701
ILMN_1718448	91.12236	17	1.517268	0.9207792
ILMN_1688335	102.4002	24	2.702781	0.1454545
ILMN_2078430	97.02475	16	3.329721	0.4766234
ILMN_1785114	102.8165	20	4.264951	0.1376623
ILMN_1808418	94.17521	24	2.862597	0.7220779
ILMN_1675015	99.75009	13	5.397143	0.2818182
ILMN_1685572	97.10598	21	1.898063	0.4675325
ILMN_2060449	100.4167	29	2.912273	0.2441558
ILMN_1780911	97.3589	16	3.046429	0.4506494
ILMN_1720041	99.0202	24	2.578978	0.3220779
ILMN_1681293	92.53874	26	2.052326	0.861039
ILMN_1666378	89.43737	23	2.657926	0.9714286
ILMN_2241627	95.68519	25	3.014587	0.587013
ILMN_1757152	101.9408	20	1.436913	0.174026
ILMN_2088876	92.03887	21	2.240049	0.8805195
ILMN_1659484	97.29588	20	2.060007	0.4558442
ILMN_1658623	97.04704	16	3.831977	0.4727273
ILMN_1709296	97.42941	20	3.147099	0.4428571
ILMN_1750895	99.14729	22	3.665959	0.3142857
ILMN_1775522	1067.841	27	26.00006	0
ILMN_2306189	295.3571	16	10.14399	0
ILMN_1762792	127.9814	22	3.836053	0
ILMN_2246382	99.1176	22	3.205431	0.3142857
ILMN_1789567	126.0694	25	4.284778	0
ILMN_1684984	131.3174	17	5.566474	0
ILMN_1683576	151.0597	19	6.816289	0
ILMN_1661417	114.1367	19	4.018347	0.007792208
ILMN_3245611	93.62359	15	3.392481	0.7714286
ILMN_1788817	99.75374	31	2.662375	0.2805195
ILMN_2316278	155.4227	28	4.284273	0
ILMN_2205032	150.4812	28	2.706074	0
ILMN_1722022	116.3919	18	7.170367	0.002597403
ILMN_1707066	94.7511	30	2.092577	0.6727273
ILMN_1730202	171.1891	25	6.791186	0
ILMN_2078226	101.9519	24	3.062394	0.174026
ILMN_1659659	167.4967	9	9.312174	0
ILMN_1657478	133.4736	14	3.165954	0
ILMN_1775853	93.54057	17	3.952716	0.7831169
ILMN_1670343	89.84929	26	2.381777	0.9636363
ILMN_1685792	104.8988	24	4.308081	0.08051948
ILMN_1715255	100.9724	15	3.486912	0.2142857
ILMN_1663986	91.74612	17	2.010285	0.8935065
ILMN_1765451	93.75745	13	3.206619	0.7584416
ILMN_3301206	97.10191	19	1.829954	0.4675325
ILMN_1763884	464.7671	26	14.86956	0
ILMN_2215656	683.464	20	25.84407	0
ILMN_1676058	125.4142	25	3.646488	0
ILMN_1721349	497.496	24	19.15677	0
ILMN_2209115	94.92632	23	3.192255	0.6532468
ILMN_1803984	97.87494	35	1.950618	0.4194805
ILMN_1810826	156.3508	18	7.7104	0
ILMN_2222651	121.2149	28	3.261572	0.001298701
ILMN_1777139	318.4104	15	7.421814	0
ILMN_2327860	143.847	20	4.84353	0
ILMN_2320330	105.058	14	3.168976	0.07272727
ILMN_1770653	91.26729	22	1.872058	0.9077922
ILMN_2141650	91.45318	18	3.019815	0.9
ILMN_2063168	88.21935	27	2.206811	0.987013
ILMN_1730986	145.3504	20	4.054653	0
ILMN_2387791	108.2702	21	4.097509	0.02597403
ILMN_1679391	86.50347	19	2.738271	0.9974026
ILMN_1740759	96.71298	26	2.324555	0.4961039
ILMN_1780748	93.96735	17	2.747555	0.7467533
ILMN_1767813	96.94393	15	4.126569	0.4818182
ILMN_1803060	119.0591	21	2.68795	0.001298701
ILMN_1765729	97.98806	22	3.751691	0.4038961
ILMN_1795499	97.04049	21	3.139709	0.474026
ILMN_1680856	100.2087	17	4.20787	0.2571429
ILMN_1742187	112.4249	22	4.315849	0.009090909
ILMN_1755120	116.6807	19	4.906155	0.002597403
ILMN_2075507	102.1017	21	3.528429	0.161039
ILMN_1771957	256.6015	20	9.034965	0
ILMN_3251428	100.3793	18	4.716574	0.2441558
ILMN_1713807	86.86897	21	1.961706	0.9974026
ILMN_2147435	140.6903	16	2.523612	0
ILMN_2147440	95.9099	22	3.887517	0.5714286
ILMN_1815148	100.6247	22	2.741766	0.2350649
ILMN_1759341	109.5201	28	1.783991	0.01818182
ILMN_1768510	533.7612	19	23.31481	0
ILMN_2111739	105.1662	16	3.207566	0.06493507
ILMN_1800733	135.6182	24	3.811416	0
ILMN_1673944	250.4954	17	6.373486	0
ILMN_2252554	93.12	30	2.488497	0.8168831
ILMN_2395926	230.3026	15	12.13119	0
