Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_ctrl_a.AVG_Signal	KHYG1_ctrl_a.Avg_NBEADS	KHYG1_ctrl_a.BEAD_STDERR	KHYG1_ctrl_a.Detection Pval
ILMN_1798690	115.1967	16	3.138388	0.001298701
ILMN_1687035	94.67655	20	2.71434	0.5571429
ILMN_1777683	90.97345	34	1.518023	0.861039
ILMN_1762294	95.97694	23	4.229122	0.448052
ILMN_1793040	109.4522	23	3.183513	0.01428571
ILMN_3247424	103.6961	21	3.034003	0.06233766
ILMN_1763000	95.81882	18	2.369037	0.4649351
ILMN_1776777	744.0574	17	29.68115	0
ILMN_1706963	98.07134	8	5.42	0.2766234
ILMN_2320964	350.9108	22	13.20017	0
ILMN_1697628	111.1938	23	2.390086	0.01038961
ILMN_2319326	234.1833	27	8.78029	0
ILMN_1657442	129.5183	19	4.214485	0
ILMN_1679797	645.0616	31	18.68571	0
ILMN_1749493	96.18963	20	3.812721	0.4350649
ILMN_1657139	207.6385	20	8.080342	0
ILMN_3245693	107.1265	19	2.012684	0.03246753
ILMN_1806275	131.2655	18	3.33082	0
ILMN_1659599	102.9903	17	3.712752	0.07922078
ILMN_1698777	128.3983	26	2.466097	0
ILMN_1663132	376.9462	23	16.34115	0
ILMN_1700349	118.3702	28	3.351926	0.001298701
ILMN_1761309	109.256	27	2.900013	0.01428571
ILMN_2120555	87.81256	24	2.135292	0.9779221
ILMN_1742073	92.07668	20	2.297023	0.7896104
ILMN_3241894	95.88889	21	3.346596	0.4584416
ILMN_1810691	95.96106	33	3.173389	0.4493507
ILMN_1676893	1090.615	28	31.02308	0
ILMN_2148944	104.3988	20	2.482223	0.05584415
ILMN_1708588	93.86526	20	1.931825	0.6324675
ILMN_2311674	96.25761	20	3.698784	0.4246753
ILMN_1685156	97.12803	22	2.956565	0.3532467
ILMN_1655935	197.0919	10	10.25977	0
ILMN_1754440	96.59627	28	2.151254	0.4012987
ILMN_1654287	115.3494	29	3.020373	0.001298701
ILMN_1763344	89.78549	22	2.552426	0.925974
ILMN_1711736	91.76479	22	2.524474	0.8064935
ILMN_2356786	140.5723	20	4.999671	0
ILMN_1759252	828.7369	22	30.05594	0
ILMN_1678791	85.83127	20	3.925268	0.9935065
ILMN_2336146	93.49653	23	2.436502	0.6649351
ILMN_2286339	92.25339	29	1.644598	0.7792208
ILMN_1694133	100.2414	21	2.547342	0.1727273
ILMN_1678501	88.21455	23	2.64033	0.9688312
ILMN_1787378	486.6415	16	37.67044	0
ILMN_1814526	762.7833	26	29.30101	0
ILMN_2311278	245.9194	17	18.92588	0
ILMN_1764309	97.63932	24	2.423682	0.3103896
ILMN_1811598	87.27906	22	2.466215	0.9831169
ILMN_1740717	92.32695	22	3.25685	0.7766234
ILMN_2136010	94.19907	28	2.859553	0.6012987
ILMN_1797912	98.83544	20	3.227095	0.2350649
ILMN_1738604	135.6247	23	5.890045	0
ILMN_1691175	108.7338	25	4.31918	0.02207792
ILMN_2223359	96.57396	17	3.771811	0.4012987
ILMN_1702858	100.9552	21	2.731805	0.1363636
ILMN_2363634	94.43702	24	2.121781	0.5818182
ILMN_1813975	219.1707	17	9.230031	0
ILMN_1743331	90.40335	25	3.039296	0.8935065
ILMN_1775045	103.047	19	3.268797	0.07662338
ILMN_2096322	210.6614	19	6.719255	0
ILMN_1688322	255.2215	18	10.90229	0
ILMN_2224833	506.2565	20	17.74479	0
ILMN_2358626	656.4893	26	27.52697	0
ILMN_1768062	121.0956	25	4.042302	0
ILMN_2358628	99.20034	19	1.820718	0.2116883
ILMN_1801020	217.5721	17	10.0582	0
ILMN_1708934	93.57472	21	2.187347	0.6597403
ILMN_1702933	115.0571	28	3.946578	0.001298701
ILMN_1657993	223.7255	22	9.992055	0
ILMN_1666019	103.5232	16	3.148908	0.06493507
ILMN_2080751	343.5609	20	16.33877	0
ILMN_1690352	285.3095	25	11.75468	0
ILMN_2275396	88.21972	19	3.445475	0.9688312
ILMN_2373444	94.60976	18	2.235565	0.5662338
ILMN_1747227	103.393	17	1.550005	0.06883117
ILMN_1807372	235.57	25	7.256779	0
ILMN_1703946	92.99947	31	2.23148	0.712987
ILMN_1733259	89.35558	21	2.212678	0.9402598
ILMN_1730710	97.90594	24	2.79164	0.2896104
ILMN_1793959	278.187	18	12.76161	0
ILMN_1794512	101.4224	33	2.255425	0.1220779
ILMN_1795788	90.07415	22	1.625312	0.912987
ILMN_1760335	116.0894	19	6.163658	0.001298701
ILMN_1788530	98.8523	23	2.839509	0.2337662
ILMN_1811480	415.1689	13	20.87328	0
ILMN_1813598	90.92992	21	2.27393	0.8636364
ILMN_1653821	94.49653	22	1.834547	0.5792208
ILMN_1780551	107.0128	14	3.383676	0.03246753
ILMN_1669227	97.07989	16	2.51458	0.3584416
ILMN_1709167	91.02725	27	2.73695	0.8571429
ILMN_1679754	95.59631	24	3.251145	0.487013
ILMN_1716421	96.85741	23	3.248313	0.3714286
ILMN_1659371	128.7257	30	3.769961	0
ILMN_1677868	100.2219	25	2.66864	0.1727273
ILMN_1707445	97.46215	25	2.551322	0.3233766
ILMN_1733963	95.703	21	2.396511	0.4792208
ILMN_1804255	104.7977	18	4.745095	0.05194805
ILMN_1695590	102.2266	21	3.9336	0.0987013
ILMN_1694007	98.5375	20	4.290979	0.2467532
ILMN_3307926	1524.769	26	48.02929	0
ILMN_1673330	96.31558	18	3.706453	0.4181818
ILMN_1668900	96.07706	25	2.578598	0.4415585
ILMN_2389013	281.232	24	11.09993	0
ILMN_1760143	635.7383	23	20.20581	0
ILMN_1790757	2707.939	21	96.01309	0
ILMN_2092664	676.2236	25	30.20853	0
ILMN_1778796	380.1966	34	20.74345	0
ILMN_1749804	103.3195	16	2.823704	0.07142857
ILMN_1720235	97.88979	29	2.598928	0.2909091
ILMN_2240009	116.9081	19	2.422897	0.001298701
ILMN_1736178	97.70642	24	3.55599	0.3051948
ILMN_1803376	192.8122	12	7.149281	0
ILMN_3240321	167.8512	19	5.674546	0
ILMN_1712944	582.2783	12	19.7394	0
ILMN_2333107	202.3149	15	4.663083	0
ILMN_1707958	101.4958	13	5.71019	0.1207792
ILMN_1660424	89.31798	34	2.449632	0.9402598
ILMN_1701998	98.13921	20	3.979708	0.2727273
ILMN_1651235	94.07639	19	1.774461	0.6194805
ILMN_1694140	109.4215	13	6.304022	0.01428571
ILMN_1730995	102.6451	19	2.870826	0.08831169
ILMN_2404917	96.27332	22	2.297059	0.4233766
ILMN_1702696	95.33084	23	2.801177	0.5103896
ILMN_2084562	95.88876	17	2.390874	0.4584416
ILMN_1769563	94.86546	22	2.174898	0.5402597
ILMN_1673119	101.7321	16	3.895569	0.1142857
ILMN_2129015	124.3952	17	2.486083	0
ILMN_1725889	85.83585	13	3.117081	0.9935065
ILMN_1775235	88.71268	23	2.35915	0.951948
ILMN_1677951	94.47688	19	2.1616	0.5792208
ILMN_1708502	126.658	18	4.9388	0
ILMN_1705447	137.5182	21	4.997544	0
ILMN_1699172	98.22816	25	2.549229	0.2701299
ILMN_2409898	95.3951	24	2.206959	0.5038961
ILMN_2295698	97.86292	26	2.576045	0.2961039
ILMN_2066124	1073.783	22	41.26086	0
ILMN_1777797	89.70206	21	2.802721	0.9285714
ILMN_2095653	144.2098	28	3.96996	0
ILMN_1707551	222.8108	24	15.47179	0
ILMN_1782204	99.39026	26	3.365525	0.2
ILMN_2402766	188.3559	23	5.903905	0
ILMN_1767722	103.6772	27	2.988299	0.06233766
ILMN_2342841	153.9004	23	6.360661	0
ILMN_1802631	256.3355	25	8.150933	0
ILMN_2318481	91.36073	21	3.008136	0.8363636
ILMN_2245223	93.03085	25	2.176125	0.7103896
ILMN_3238543	89.33506	22	1.537775	0.9402598
ILMN_1735591	109.6042	17	3.649677	0.01428571
ILMN_2362126	103.5336	8	3.722106	0.06493507
ILMN_2269136	144.2744	17	4.624056	0
ILMN_3239130	125.0854	29	4.081561	0
ILMN_2120103	101.5771	28	3.193793	0.1207792
ILMN_3242883	157.0647	16	4.540673	0
ILMN_2100055	95.98036	20	3.993277	0.448052
ILMN_1887648	91.67173	20	1.604527	0.8103896
ILMN_1688627	93.89565	18	2.907505	0.6324675
ILMN_1672767	90.70977	23	2.230592	0.8753247
ILMN_2196642	93.98233	27	2.562433	0.6246753
ILMN_2308689	226.8372	27	4.979016	0
ILMN_2290776	111.0712	27	4.488728	0.01038961
ILMN_1777182	94.83957	18	3.28586	0.5428572
ILMN_1729777	100.5075	30	2.795965	0.1571429
ILMN_1690829	91.47979	23	2.600488	0.8207792
ILMN_2257015	97.11703	19	2.69942	0.3545454
ILMN_3181215	105.287	27	3.917099	0.04675325
ILMN_3260345	121.0802	33	3.149563	0
ILMN_1703228	172.1902	20	8.281062	0
ILMN_1652023	104.7827	17	5.015091	0.05194805
ILMN_2064917	312.0611	14	10.09161	0
ILMN_1776153	109.2541	18	3.004754	0.01428571
ILMN_1772645	243.3717	15	13.10153	0
ILMN_1775082	101.2247	30	3.107289	0.1272727
ILMN_1680343	101.2512	26	3.051379	0.1272727
ILMN_2277492	85.3484	13	1.999624	0.9948052
ILMN_2371825	186.5182	20	11.14729	0
ILMN_1717468	97.14124	22	2.951745	0.3532467
ILMN_2274377	97.51626	27	2.342316	0.3181818
ILMN_1750235	99.39194	18	3.271454	0.2
ILMN_1664006	147.7191	13	5.602072	0
ILMN_1707169	94.02801	27	3.131404	0.6207792
ILMN_1779109	93.52488	22	3.136251	0.6636364
ILMN_1697790	91.48802	27	2.504492	0.8207792
ILMN_1679520	172.0257	18	5.771238	0
ILMN_1732176	171.0479	21	8.47441	0
ILMN_1681081	162.0803	25	6.307849	0
ILMN_2377430	186.3579	18	9.987932	0
ILMN_1661373	101.8294	22	3.972358	0.112987
ILMN_2288175	91.97808	26	2.331793	0.7974026
ILMN_1654010	116.734	33	2.650791	0.001298701
ILMN_1732672	94.6587	17	1.868248	0.5597402
ILMN_1730504	95.53098	25	2.62236	0.4896104
ILMN_1662049	196.1466	29	7.926104	0
ILMN_1740752	155.4153	17	6.876587	0
ILMN_1794875	96.7599	21	2.843048	0.3805195
ILMN_1698209	327.786	19	19.01097	0
ILMN_3307841	95.67393	23	3.843695	0.4792208
ILMN_1814151	102.5311	21	3.177189	0.08961039
ILMN_2050246	96.72299	16	2.959503	0.3805195
ILMN_1728787	103.4799	30	2.787067	0.06623377
ILMN_2234605	92.74936	25	2.924711	0.7350649
ILMN_1770454	132.5838	25	4.37691	0
ILMN_1770336	90.23637	25	2.281881	0.8974026
ILMN_1714253	87.88516	17	2.071033	0.9779221
ILMN_1813530	95.79996	18	2.672854	0.4662338
ILMN_2223922	97.3707	29	2.600652	0.3285714
ILMN_1718071	211.4159	14	8.975509	0
ILMN_1814327	96.12116	27	2.204657	0.438961
ILMN_2341343	101.2657	25	2.159421	0.1272727
ILMN_1775634	101.1467	22	3.581264	0.1285714
ILMN_1802458	365.1442	27	12.31656	0
ILMN_2307656	344.6951	17	15.60961	0
ILMN_1709796	98.83331	19	2.67187	0.2350649
ILMN_1783963	95.58089	14	3.368609	0.4883117
ILMN_2134801	94.23748	19	3.799899	0.5987013
ILMN_1757807	95.50631	18	2.201919	0.4922078
ILMN_1673529	128.4148	24	3.454094	0
ILMN_1686370	98.77742	14	3.040195	0.2376623
ILMN_1809139	165.4362	29	4.90289	0
ILMN_1747504	196.8158	28	8.124578	0
ILMN_1666679	96.33356	28	2.760738	0.4181818
ILMN_1657862	1963.109	24	78.98055	0
ILMN_1770412	575.7937	22	28.06363	0
ILMN_1712786	103.9315	26	3.64598	0.05974026
ILMN_1680111	103.7481	25	3.379025	0.06233766
ILMN_1791006	112.722	28	3.365869	0.005194805
ILMN_1714567	376.6069	18	11.14451	0
ILMN_1792495	98.48103	36	2.369056	0.2480519
ILMN_1752159	101.7877	22	2.910164	0.112987
ILMN_3243156	97.64876	15	2.574847	0.3077922
ILMN_1812640	1871.208	17	56.05223	0
ILMN_2162799	112.9761	29	2.751462	0.005194805
ILMN_1782679	93.31585	21	2.53116	0.6844156
ILMN_1703617	941.377	24	42.38578	0
ILMN_1798308	180.6169	20	7.777245	0
ILMN_1730625	96.54044	24	3.350438	0.4025974
ILMN_1696512	106.2972	12	4.934982	0.03766234
ILMN_2164164	98.32684	31	2.428846	0.2584416
ILMN_3240117	739.3607	32	28.84319	0
ILMN_1703538	100.9667	21	2.571985	0.1363636
ILMN_1792473	966.2003	13	43.90805	0
ILMN_1771827	98.00923	20	1.582854	0.2818182
ILMN_3246401	126.7536	25	5.777763	0
ILMN_1770725	91.48373	22	3.472643	0.8207792
ILMN_2313821	546.7091	20	25.32936	0
ILMN_1717357	154.943	21	6.432941	0
ILMN_1668408	243.8405	23	8.868927	0
ILMN_1667183	110.1521	22	3.282853	0.01168831
ILMN_1712639	100.5096	38	2.111775	0.1558442
ILMN_1704173	102.043	28	2.846477	0.1038961
ILMN_1797974	128.746	24	3.922634	0
ILMN_1688625	186.0194	30	6.286589	0
ILMN_1776916	94.13629	24	2.063556	0.6142857
ILMN_2113340	92.73647	20	3.526981	0.7376623
ILMN_1669557	103.5329	18	3.54722	0.06493507
ILMN_3307874	104.954	23	5.083323	0.05064935
ILMN_2214232	99.00105	22	3.021931	0.2233766
ILMN_1681301	246.894	19	14.71636	0
ILMN_1673252	1894.977	20	68.29765	0
ILMN_2103841	385.002	15	16.92645	0
ILMN_2368268	92.97046	27	2.282231	0.7142857
ILMN_2415292	93.28883	24	2.002362	0.6844156
ILMN_1670282	92.55947	28	1.73063	0.7506493
ILMN_2261519	4126.122	26	144.2152	0
ILMN_1791236	95.73725	21	2.204576	0.474026
ILMN_1723521	89.17699	15	2.376456	0.9415584
ILMN_2242299	86.29597	24	2.593649	0.9935065
ILMN_2312764	101.5519	18	1.867974	0.1207792
ILMN_1779965	122.6559	32	3.483702	0
ILMN_1670542	520.8018	16	23.8508	0
ILMN_1655645	166.2575	30	4.200583	0
ILMN_1716053	833.2485	18	42.85353	0
ILMN_3236458	118.4814	24	5.189993	0.001298701
ILMN_1778173	301.0477	25	11.13351	0
ILMN_2338038	103.2261	18	2.648683	0.07402597
ILMN_1686522	88.2077	13	2.419021	0.9688312
ILMN_1764090	100.579	24	2.405729	0.151948
ILMN_1798249	99.94886	23	2.145845	0.1766234
ILMN_1656593	97.24164	12	6.782963	0.338961
ILMN_2283473	89.03252	17	2.817693	0.9467533
ILMN_2387712	92.95507	16	3.449024	0.7155844
ILMN_1684305	92.33243	16	2.811203	0.7766234
ILMN_1712530	134.5558	16	2.917507	0
ILMN_1662598	91.59964	23	2.065399	0.8168831
ILMN_1718808	115.1903	30	3.521955	0.001298701
ILMN_1783818	92.98107	22	1.836068	0.7142857
ILMN_2293758	203.8452	17	3.740828	0
ILMN_1735539	102.2495	20	2.593364	0.0987013
ILMN_2280189	92.24501	20	1.895545	0.7792208
ILMN_1693220	139.8605	16	6.042439	0
ILMN_1684836	104.3087	25	3.870663	0.05584415
ILMN_1715532	95.79716	20	2.339213	0.4662338
ILMN_1686846	99.59241	11	3.895948	0.1935065
ILMN_2308950	94.55775	24	3.314277	0.574026
ILMN_1709101	97.92698	10	3.513936	0.2883117
ILMN_1752247	114.0958	21	4.326869	0.001298701
ILMN_2396956	190.7559	24	5.413924	0
ILMN_1679987	96.21925	15	2.15642	0.4298701
ILMN_1673542	93.89639	24	1.785096	0.6324675
ILMN_1802537	93.19826	17	3.392918	0.6961039
ILMN_1675507	96.33956	24	2.037688	0.4181818
ILMN_1691959	98.73032	16	3.638713	0.2402597
ILMN_1737754	90.64042	21	2.541515	0.8805195
ILMN_1808905	88.44078	29	1.737918	0.9610389
ILMN_2268556	93.59475	28	2.851943	0.6584415
ILMN_2253207	95.82219	23	2.522374	0.4623377
ILMN_1734794	98.73058	22	4.062673	0.2402597
ILMN_1690818	96.87723	10	3.90408	0.3701299
ILMN_1770758	95.65403	29	2.05529	0.4818182
ILMN_2293529	93.44881	16	4.033825	0.6688312
ILMN_1703049	87.42293	19	1.905718	0.9818182
ILMN_1733690	107.6927	13	4.555195	0.03116883
ILMN_2410406	93.46905	27	2.375042	0.6675324
ILMN_1741572	184.6751	27	9.049626	0
ILMN_1768962	130.5313	24	4.067103	0
ILMN_2400663	96.08398	25	2.154543	0.4402598
ILMN_2396691	106.8701	20	3.325712	0.03376623
ILMN_1802799	308.2423	32	11.05242	0
ILMN_1679383	101.3576	27	3.261274	0.1233766
ILMN_1658337	246.6933	20	10.58276	0
ILMN_2148847	356.2741	26	13.43393	0
ILMN_1770673	379.4781	37	10.20058	0
ILMN_2205785	96.13017	28	2.420713	0.438961
ILMN_1728047	849.7119	28	24.27826	0
ILMN_1774938	101.9007	20	3.389898	0.1103896
ILMN_2380771	837.2045	35	25.82706	0
ILMN_1701731	1556.86	24	55.59011	0
ILMN_1672148	92.78702	25	3.817909	0.7285714
ILMN_2278335	94.22243	26	2.607391	0.6
ILMN_1662507	90.51283	19	3.543588	0.8883117
ILMN_1668617	94.00843	24	2.670547	0.6220779
ILMN_1719154	93.22292	19	1.622482	0.6896104
ILMN_1773417	93.66914	23	2.296941	0.6558442
ILMN_2412336	95.55469	18	2.787035	0.4896104
ILMN_3237488	93.86531	22	2.750689	0.6324675
ILMN_1730191	94.69614	21	3.257141	0.5532467
ILMN_1713124	94.43723	24	2.50535	0.5818182
ILMN_1668880	91.58147	17	2.103481	0.8181818
ILMN_1687757	95.56229	16	1.559789	0.4883117
ILMN_3307911	96.71589	22	3.470198	0.3805195
ILMN_1685803	104.0221	26	3.171909	0.05974026
ILMN_1692661	98.66556	22	2.724473	0.2428571
ILMN_2157277	6573.592	20	235.7887	0
ILMN_1694985	95.76954	18	2.577664	0.4714286
ILMN_1677043	1247.128	17	48.12003	0
ILMN_2145396	321.0128	20	11.96808	0
ILMN_1718483	93.98309	17	2.762817	0.6246753
ILMN_3243152	91.23187	23	2.15429	0.8441558
ILMN_2388507	820.893	13	24.5251	0
ILMN_2410909	634.7296	27	27.20601	0
ILMN_1748661	107.7108	13	5.198946	0.03116883
ILMN_1726906	96.92653	20	2.655997	0.3688312
ILMN_1743347	97.70554	31	2.30099	0.3051948
ILMN_1733598	95.7077	17	3.837356	0.4779221
ILMN_1757130	98.34136	29	2.266785	0.2584416
ILMN_2325612	93.05483	14	2.754219	0.7090909
ILMN_2325610	95.29838	26	2.902295	0.5116883
ILMN_2377240	512.0362	26	26.71838	0
ILMN_1665982	225.5913	29	10.5181	0
ILMN_2404657	103.2016	17	3.79772	0.07402597
ILMN_1747577	196.6371	24	6.833918	0
ILMN_1679898	90.10686	26	2.012139	0.9116883
ILMN_1700047	115.9648	20	3.498273	0.001298701
ILMN_2385647	111.4912	24	3.723753	0.01038961
ILMN_1728309	97.13342	27	2.856768	0.3532467
ILMN_1708323	96.68625	15	3.917148	0.387013
ILMN_2367126	92.03456	17	2.882792	0.7948052
ILMN_2271875	95.1831	20	2.245143	0.5207792
ILMN_1782939	113.545	21	3.560197	0.005194805
ILMN_1682763	103.0339	20	5.583683	0.07792208
ILMN_1670870	117.337	15	6.372292	0.001298701
ILMN_2051381	140.4716	20	6.185456	0
ILMN_2302716	374.8647	20	16.15224	0
ILMN_2096372	87.60393	19	2.648746	0.9792208
ILMN_1709348	97.97645	25	3.1249	0.2844156
ILMN_1748538	97.22784	22	2.440776	0.3415585
ILMN_2383707	92.03587	23	2.816326	0.7948052
ILMN_1807439	91.95361	23	2.613724	0.7974026
ILMN_2139970	92.88036	19	2.295889	0.7220779
ILMN_2150894	337.4154	12	30.54857	0
ILMN_1675398	130.659	23	6.162029	0
ILMN_1802167	105.5256	17	3.963188	0.04155844
ILMN_1736539	98.29199	12	4.057521	0.261039
ILMN_2182980	94.13734	13	2.627946	0.612987
ILMN_1793859	95.10331	26	3.966464	0.5246753
ILMN_1702503	98.49213	18	3.527162	0.2480519
ILMN_1667564	120.5043	18	4.167812	0
ILMN_1794825	214.1138	13	9.866376	0
ILMN_2401641	131.0671	22	4.27292	0
ILMN_1727965	94.18715	17	2.519718	0.6038961
ILMN_1728662	94.51647	13	4.159463	0.5779221
ILMN_2363880	89.36381	11	3.498031	0.938961
ILMN_1761514	97.02792	21	2.92737	0.3597403
ILMN_1763666	94.52501	21	2.494622	0.5779221
ILMN_2244841	90.88257	26	1.91354	0.864935
ILMN_1656368	109.5353	33	3.334626	0.01428571
ILMN_1696099	97.48993	21	2.246641	0.3207792
ILMN_2406557	97.61766	16	1.154926	0.3103896
ILMN_2372403	90.81038	20	2.913614	0.8688312
ILMN_2372398	101.2391	12	4.191611	0.1272727
ILMN_1785284	137.1679	16	7.444771	0
ILMN_2096985	107.5971	26	2.598678	0.03116883
ILMN_1687508	97.75013	21	3.062573	0.3025974
ILMN_1763461	99.5836	23	3.539314	0.1935065
ILMN_2365176	122.8398	17	3.628817	0
ILMN_1699258	94.95746	17	2.87506	0.5311688
ILMN_1681938	100.4861	16	3.472961	0.1571429
ILMN_1761804	2129.426	18	65.91875	0
ILMN_1681374	89.24914	21	2.500841	0.9415584
ILMN_1736700	1550.41	16	131.4741	0
ILMN_2251253	113.1174	16	4.538665	0.005194805
ILMN_1741148	2271.248	24	67.25983	0
ILMN_1747716	100.5419	19	3.007126	0.1532468
ILMN_1755974	869.2371	19	21.21424	0
ILMN_1718093	134.8705	24	3.628216	0
ILMN_3243268	103.5073	30	2.375386	0.06493507
ILMN_1730304	103.1491	26	2.758945	0.07402597
ILMN_1666325	105.4808	24	3.393852	0.04285714
ILMN_3251482	109.1417	25	2.909816	0.01428571
ILMN_1660856	111.4281	22	3.42983	0.01038961
ILMN_2120982	93.62425	20	3.064433	0.6571429
ILMN_1743995	113.7892	13	5.128458	0.003896104
ILMN_2147503	114.3617	18	4.306721	0.001298701
ILMN_1761456	467.7508	18	25.06314	0
ILMN_1743635	123.0945	15	3.661292	0
ILMN_2191822	101.1355	20	2.440585	0.1285714
ILMN_2131293	104.2737	23	2.831597	0.05584415
ILMN_1782084	102.3467	29	2.275867	0.0961039
ILMN_1737945	104.1515	18	2.553092	0.05714286
ILMN_1722688	98.98677	14	4.305701	0.2233766
ILMN_1806845	125.2925	23	6.570869	0
ILMN_1711886	509.3164	25	17.31907	0
ILMN_1664449	382.2904	20	9.812686	0
ILMN_1771411	271.4073	18	15.20744	0
ILMN_2365686	433.7401	21	18.36158	0
ILMN_2271014	98.26759	26	2.26881	0.2636364
ILMN_1685413	629.6523	21	24.71237	0
ILMN_1732809	327.5942	16	23.29725	0
ILMN_1753135	114.0604	16	4.483542	0.001298701
ILMN_2276750	104.4246	19	4.74568	0.05584415
ILMN_1758038	173.3734	29	5.355978	0
ILMN_2375973	189.1735	24	7.39265	0
ILMN_1690252	258.8456	29	7.431761	0
ILMN_2134062	355.2563	25	13.19181	0
ILMN_1805673	305.685	29	8.683261	0
ILMN_1657283	3532.579	22	114.0162	0
ILMN_1808792	218.1031	21	9.856349	0
ILMN_1761764	193.9019	23	8.800259	0
ILMN_1779190	141.1846	23	4.237455	0
ILMN_1796946	90.29882	23	2.682523	0.8948052
ILMN_1784583	101.2146	15	2.383194	0.1272727
ILMN_1681046	97.45578	23	2.654002	0.3233766
ILMN_1709474	116.5637	20	3.281966	0.001298701
ILMN_3237132	105.2589	15	4.482215	0.04675325
ILMN_1713731	90.70914	26	2.715399	0.8753247
ILMN_1692332	98.53239	20	2.183041	0.2467532
ILMN_2137544	96.32144	24	2.97945	0.4181818
ILMN_1735987	94.77991	22	3.173242	0.5506493
ILMN_1676042	100.3919	27	2.664705	0.1623377
ILMN_1783443	98.60159	28	2.938467	0.2441558
ILMN_1729320	97.03752	22	3.077007	0.3597403
ILMN_2403534	97.39104	24	3.182492	0.325974
ILMN_2276904	91.03891	21	2.437752	0.8558441
ILMN_1751975	95.30223	14	3.200174	0.5116883
ILMN_2393149	106.4475	24	4.171402	0.03636364
ILMN_1680996	101.8963	24	2.298848	0.1103896
ILMN_1792150	93.40351	29	2.406139	0.6727273
ILMN_1651466	94.19633	15	3.118028	0.6025974
ILMN_1797875	3107.898	24	131.8761	0
ILMN_1678255	96.43425	16	1.993904	0.4103896
ILMN_1752669	118.1574	13	6.387831	0.001298701
ILMN_2078697	92.81493	18	3.724793	0.7246753
ILMN_1811238	96.92004	23	2.214964	0.3688312
ILMN_1734630	91.57924	23	2.282701	0.8181818
ILMN_1701603	95.02162	21	2.395704	0.5272727
ILMN_1693789	1230.829	18	47.43065	0
ILMN_1801851	100.1186	27	2.177682	0.1727273
ILMN_1750256	124.4466	21	3.624312	0
ILMN_1700596	98.60566	15	3.863818	0.2441558
ILMN_1702322	90.05115	24	2.718487	0.912987
ILMN_1690636	88.34525	19	2.1173	0.9636363
ILMN_1792449	91.23312	22	2.971313	0.8441558
ILMN_1765674	99.33432	11	4.50552	0.2012987
ILMN_1787314	247.6798	12	9.000316	0
ILMN_1663897	99.55859	24	2.728319	0.1948052
ILMN_1800958	555.4518	23	27.69036	0
ILMN_1760889	99.92325	17	3.999576	0.1766234
ILMN_3236443	113.1835	32	2.868479	0.005194805
ILMN_2191902	96.57722	22	1.675649	0.4012987
ILMN_1729325	97.5562	25	3.153441	0.3155844
ILMN_1803384	95.38631	19	3.212887	0.5038961
ILMN_1797432	93.23933	21	2.925005	0.6883117
ILMN_1794728	96.80656	21	2.545479	0.3753247
ILMN_1715988	101.8628	16	3.46646	0.1116883
ILMN_1713315	99.36448	23	3.927922	0.2012987
ILMN_2194619	92.02011	22	2.578345	0.7961039
ILMN_3246673	112.6639	25	3.489896	0.005194805
ILMN_1759670	137.9065	22	4.472748	0
ILMN_2367172	103.1052	16	3.541504	0.07402597
ILMN_1792741	98.47635	18	2.622421	0.2480519
ILMN_1794384	99.33108	21	2.77095	0.2012987
ILMN_1688019	94.85272	24	2.083786	0.5415584
ILMN_1751092	95.16399	20	4.307873	0.5220779
ILMN_1697611	95.41814	32	2.096772	0.5
ILMN_1695446	91.15668	22	2.371751	0.8506494
ILMN_1662681	100.8965	22	3.905761	0.1363636
ILMN_1788462	809.6212	24	40.55109	0
ILMN_1667994	300.7134	30	13.52087	0
ILMN_1788239	133.475	16	7.167708	0
ILMN_1695759	117.5674	15	6.564231	0.001298701
ILMN_2397406	93.03316	27	2.458754	0.7090909
ILMN_1727258	101.1414	25	2.606582	0.1285714
ILMN_1723116	252.4557	23	8.450054	0
ILMN_1666258	107.984	17	3.556602	0.03116883
ILMN_1660995	97.80228	24	2.649354	0.3
ILMN_1736412	93.80399	28	1.891107	0.6454545
ILMN_1778723	1387.523	18	40.70522	0
ILMN_1765460	103.3121	13	5.996769	0.07142857
ILMN_1725896	103.6766	26	4.317546	0.06233766
ILMN_1738233	93.00711	20	2.02139	0.7116883
ILMN_1670506	104.1547	21	3.3175	0.05714286
ILMN_1779374	188.2214	32	4.865958	0
ILMN_2394242	128.4787	20	4.783435	0
ILMN_1727023	151.3444	24	7.526974	0
ILMN_1683901	97.308	26	2.357353	0.3376623
ILMN_1750880	98.09047	26	1.95223	0.2753247
ILMN_1792409	95.91933	27	2.167488	0.4558442
ILMN_1748141	103.7418	17	2.970104	0.06233766
ILMN_1778788	122.0751	10	4.959296	0
ILMN_1759312	92.16096	15	1.500979	0.7831169
ILMN_1701589	92.2795	27	2.053266	0.7766234
ILMN_1696830	93.59269	21	3.662943	0.6584415
ILMN_1786899	95.0919	24	3.322845	0.5272727
ILMN_1774447	93.39027	33	2.571797	0.674026
ILMN_1660854	97.61147	26	2.221183	0.3116883
ILMN_1665307	93.35013	35	1.977938	0.6766234
ILMN_1731223	101.2679	20	2.957011	0.1272727
