Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_ctrl_b.AVG_Signal	KHYG1_ctrl_b.Avg_NBEADS	KHYG1_ctrl_b.BEAD_STDERR	KHYG1_ctrl_b.Detection Pval
ILMN_3245693	110.3212	21	2.963261	0.01558442
ILMN_1806275	124.9856	22	4.258228	0
ILMN_1659599	96.151	22	2.750904	0.4857143
ILMN_1698777	122.3626	21	3.292906	0
ILMN_1663132	355.8274	31	11.63802	0
ILMN_1700349	117.3495	26	3.081809	0.002597403
ILMN_1761309	114.3634	32	2.683676	0.007792208
ILMN_2120555	93.1907	21	2.66505	0.7558442
ILMN_1742073	95.7757	22	2.785625	0.5194805
ILMN_3241894	93.37566	26	2.90087	0.738961
ILMN_1810691	91.10421	20	2.375355	0.8844156
ILMN_1676893	1130.859	27	35.01062	0
ILMN_2148944	105.1864	22	3.428365	0.04935065
ILMN_1708588	99.68299	24	2.836881	0.2155844
ILMN_2311674	89.33376	22	4.235696	0.9532468
ILMN_1685156	95.18026	18	3.545485	0.5792208
ILMN_1655935	198.0527	28	6.697695	0
ILMN_1754440	95.01553	25	3.286244	0.6012987
ILMN_1654287	112.6263	20	2.940494	0.007792208
ILMN_1763344	89.51653	22	2.77556	0.9493507
ILMN_1711736	93.17217	18	3.226703	0.7558442
ILMN_2356786	147.881	7	10.06427	0
ILMN_1759252	922.2172	18	41.00658	0
ILMN_1678791	94.08446	19	2.391286	0.6818182
ILMN_2336146	94.22377	20	2.82308	0.674026
ILMN_2286339	97.74907	20	2.229392	0.3311688
ILMN_1694133	96.86025	21	2.909613	0.4090909
ILMN_1678501	92.32295	28	2.918622	0.812987
ILMN_1787378	521.3066	29	24.138	0
ILMN_1814526	776.7622	21	40.66463	0
ILMN_2311278	284.8048	20	10.71164	0
ILMN_1764309	96.86174	28	2.160027	0.4090909
ILMN_1811598	94.12801	26	1.653289	0.6805195
ILMN_1740717	94.47468	25	2.851215	0.6506494
ILMN_2136010	93.6507	31	2.254603	0.7207792
ILMN_1797912	96.21184	19	2.143964	0.4766234
ILMN_1738604	128.4933	25	4.759223	0
ILMN_1691175	105.6105	22	2.134647	0.04675325
ILMN_2223359	98.16256	24	4.090334	0.3025974
ILMN_1702858	101.0391	32	1.775529	0.1558442
ILMN_2363634	97.76026	31	2.550926	0.3311688
ILMN_1813975	229.1063	19	10.19001	0
ILMN_1743331	91.5633	17	2.731829	0.8675325
ILMN_1775045	101.9794	20	2.633867	0.1220779
ILMN_2096322	183.2195	17	7.571852	0
ILMN_1688322	226.1354	21	6.945515	0
ILMN_2224833	481.7516	25	14.4004	0
ILMN_2358626	758.3209	20	26.40016	0
ILMN_1768062	122.7823	21	3.381354	0
ILMN_2358628	100.5168	17	1.921812	0.1818182
ILMN_1801020	237.189	20	10.33272	0
ILMN_1708934	107.3148	18	3.000179	0.02987013
ILMN_1702933	113.9106	23	4.668838	0.007792208
ILMN_1657993	232.0499	22	8.918401	0
ILMN_1666019	105.0575	19	2.799234	0.05064935
ILMN_2080751	322.1253	31	6.773168	0
ILMN_1690352	296.7455	14	11.27506	0
ILMN_2275396	88.81939	26	2.676622	0.9623377
ILMN_2373444	87.54677	13	2.832603	0.9857143
ILMN_1747227	110.1062	19	3.994503	0.01688312
ILMN_1807372	220.0918	20	10.57337	0
ILMN_1703946	89.8187	14	3.796546	0.9363636
ILMN_1733259	92.9165	14	2.725911	0.7766234
ILMN_1730710	93.78716	19	3.310689	0.7116883
ILMN_1793959	234.5181	25	9.276594	0
ILMN_1794512	97.09328	24	2.803034	0.3909091
ILMN_1795788	93.43719	28	2.44149	0.7337663
ILMN_1760335	105.9458	19	3.408721	0.04155844
ILMN_1788530	107.6555	20	3.84121	0.02727273
ILMN_1811480	468.709	18	24.09128	0
ILMN_1813598	98.34821	21	2.144813	0.2909091
ILMN_1653821	85.43967	19	2.856795	0.9987013
ILMN_1780551	100.4536	20	3.7221	0.1831169
ILMN_1669227	92.80648	31	2.598277	0.7831169
ILMN_1709167	97.04761	31	2.019894	0.3922078
ILMN_1679754	91.90712	18	1.755666	0.8454546
ILMN_1716421	97.67578	24	2.910749	0.338961
ILMN_1659371	128.6862	20	4.639557	0
ILMN_1677868	104.306	25	3.59252	0.06883117
ILMN_1707445	93.1728	28	2.462177	0.7558442
ILMN_1733963	99.40948	27	2.490893	0.2311688
ILMN_1804255	99.71292	22	2.761738	0.2142857
ILMN_1695590	103.4889	24	3.798222	0.08311688
ILMN_1694007	96.49501	15	3.575722	0.4454545
ILMN_3307926	1440.354	27	32.22888	0
ILMN_1673330	92.37698	32	2.139295	0.8064935
ILMN_1668900	101.8034	20	4.560846	0.1272727
ILMN_2389013	244.0352	16	8.801678	0
ILMN_1760143	642.5271	26	18.4721	0
ILMN_1790757	2594.596	17	87.48463	0
ILMN_2092664	767.6872	19	31.99008	0
ILMN_1778796	415.847	26	17.47843	0
ILMN_1749804	98.7178	35	2.509462	0.2714286
ILMN_1720235	94.2275	33	2.211583	0.674026
ILMN_2240009	111.1632	14	1.56934	0.01168831
ILMN_1736178	98.74353	26	3.07222	0.2701299
ILMN_1803376	184.9825	28	6.914311	0
ILMN_3240321	173.6544	25	7.857368	0
ILMN_1712944	538.7114	28	19.73981	0
ILMN_2333107	187.5464	18	6.772204	0
ILMN_1707958	109.0784	16	3.582709	0.02077922
ILMN_1660424	94.68536	27	2.1807	0.6285715
ILMN_1701998	98.51288	20	3.748574	0.2844156
ILMN_1651235	95.03103	23	3.310563	0.5987013
ILMN_1694140	93.82184	19	2.83347	0.7103896
ILMN_1730995	102.6957	27	3.024112	0.1090909
ILMN_2404917	98.98817	21	3.128724	0.2558441
ILMN_1702696	99.03961	25	1.838372	0.2545455
ILMN_2084562	106.2365	16	5.050919	0.04025974
ILMN_1769563	90.41759	21	2.260788	0.9142857
ILMN_1673119	93.8127	14	3.379652	0.7103896
ILMN_2129015	127.5279	27	3.578989	0
ILMN_1725889	99.47282	23	3.394937	0.2311688
ILMN_1775235	93.94054	31	3.275033	0.6961039
ILMN_1677951	91.65086	15	1.915748	0.8571429
ILMN_1708502	127.7072	23	3.26975	0
ILMN_1705447	137.8269	36	2.841462	0
ILMN_1699172	94.68607	23	2.033297	0.6285715
ILMN_2409898	97.4781	25	3.090497	0.3545454
ILMN_2295698	98.27202	20	2.944009	0.2987013
ILMN_2066124	1036.199	17	63.98282	0
ILMN_1777797	94.36167	22	3.334544	0.6662338
ILMN_2095653	126.3742	16	5.091481	0
ILMN_1707551	248.9131	16	14.85853	0
ILMN_1782204	96.96002	21	2.783708	0.4
ILMN_2402766	182.7091	28	6.326254	0
ILMN_1767722	107.0029	20	2.712756	0.03376623
ILMN_2342841	159.802	21	5.440424	0
ILMN_1802631	277.3127	25	11.40778	0
ILMN_2318481	92.72841	30	2.431715	0.787013
ILMN_2245223	101.2093	25	3.27504	0.1454545
ILMN_3238543	91.51577	25	1.506738	0.8688312
ILMN_1735591	110.364	26	3.593671	0.01558442
ILMN_2362126	98.43332	31	2.424048	0.2883117
ILMN_2269136	155.2735	18	6.666	0
ILMN_3239130	120.7691	23	4.495902	0
ILMN_2120103	96.43668	18	2.850008	0.4493507
ILMN_3242883	157.0741	19	3.758033	0
ILMN_2100055	85.98923	17	2.380834	0.9948052
ILMN_1887648	90.53753	27	2.342872	0.9103896
ILMN_1688627	94.89495	28	1.93879	0.6116883
ILMN_1672767	87.7252	14	3.648512	0.9857143
ILMN_2196642	93.18156	20	2.846469	0.7558442
ILMN_2308689	237.3754	24	8.912925	0
ILMN_2290776	110.8106	23	3.351818	0.01428571
ILMN_1777182	94.54763	30	1.949663	0.6415585
ILMN_1729777	98.39893	22	2.675641	0.2896104
ILMN_1690829	92.78648	16	3.081299	0.7831169
ILMN_2257015	95.48857	23	1.872462	0.5506493
ILMN_3181215	101.8938	23	2.70329	0.1246753
ILMN_3260345	127.6514	24	3.057218	0
ILMN_1703228	173.335	16	9.151588	0
ILMN_1652023	98.04736	24	2.535772	0.3090909
ILMN_2064917	331.1794	20	12.73983	0
ILMN_1776153	110.2171	21	4.012722	0.01688312
ILMN_1772645	237.1258	25	7.325	0
ILMN_1775082	98.91663	33	3.301726	0.261039
ILMN_1680343	98.40113	29	2.685785	0.2896104
ILMN_2277492	88.35484	19	2.547637	0.9727273
ILMN_2371825	220.6584	17	8.384652	0
ILMN_1717468	101.7131	24	3.695869	0.1324675
ILMN_2274377	103.8516	21	3.658894	0.07532468
ILMN_1750235	98.33572	22	2.131158	0.2922078
ILMN_1664006	129.9305	34	3.130517	0
ILMN_1707169	92.25124	28	2.014087	0.8220779
ILMN_1779109	91.929	20	3.210713	0.8415585
ILMN_1697790	92.17173	24	2.347904	0.825974
ILMN_1679520	149.4432	29	3.928363	0
ILMN_1732176	161.459	23	5.188481	0
ILMN_1681081	157.993	16	2.48131	0
ILMN_2377430	184.3557	12	14.86129	0
ILMN_1661373	97.66097	10	2.777983	0.3415585
ILMN_2288175	101.6477	26	2.945686	0.1350649
ILMN_1654010	107.8574	16	3.168941	0.02727273
ILMN_1732672	96.90058	26	3.152357	0.4064935
ILMN_1730504	95.69846	28	2.35718	0.5298702
ILMN_1662049	194.6174	27	7.112121	0
ILMN_1740752	149.4308	30	3.819302	0
ILMN_1794875	97.45538	23	1.957278	0.3571429
ILMN_1698209	332.4281	25	8.840249	0
ILMN_3307841	93.61694	30	2.673277	0.7220779
ILMN_1814151	106.3975	19	5.103148	0.03766234
ILMN_2050246	95.16228	18	3.587591	0.5818182
ILMN_1728787	105.8104	23	2.848775	0.04415584
ILMN_2234605	92.3298	20	1.498684	0.812987
ILMN_1770454	130.7965	34	3.834563	0
ILMN_1770336	91.72517	13	2.720154	0.8558441
ILMN_1714253	90.88107	25	2.237244	0.8961039
ILMN_1813530	101.1878	20	1.340583	0.1454545
ILMN_2223922	102.9726	23	3.637874	0.1012987
ILMN_1718071	237.292	19	9.789338	0
ILMN_1814327	89.23196	14	2.059563	0.9545454
ILMN_2341343	101.7775	25	2.236621	0.1285714
ILMN_1775634	107.0013	11	3.021796	0.03376623
ILMN_1802458	366.2379	22	13.24778	0
ILMN_2307656	336.6166	16	12.05657	0
ILMN_1709796	95.22977	23	2.177274	0.5779221
ILMN_1783963	90.27191	29	2.578807	0.9181818
ILMN_2134801	96.72784	18	2.55624	0.4142857
ILMN_1757807	94.01261	19	2.992406	0.6935065
ILMN_1673529	126.3521	30	2.830211	0
ILMN_1686370	99.6291	19	2.868207	0.2207792
ILMN_1809139	160.6149	23	5.321274	0
ILMN_1747504	183.8121	27	6.568468	0
ILMN_1666679	99.2612	18	2.092504	0.2363636
ILMN_1657862	1933.489	25	59.75294	0
ILMN_1770412	493.9541	24	18.84875	0
ILMN_1712786	104.3871	24	1.992414	0.06753246
ILMN_1680111	98.49767	21	4.246874	0.2844156
ILMN_1791006	118.4876	21	3.671479	0.001298701
ILMN_1714567	364.2468	16	17.81265	0
ILMN_1792495	102.1867	26	3.098736	0.1194805
ILMN_1752159	108.1964	19	4.595777	0.02467532
ILMN_3243156	97.52551	17	3.242134	0.3506494
ILMN_1812640	1643.464	20	47.85988	0
ILMN_2162799	111.5099	25	3.222593	0.01168831
ILMN_1782679	92.41611	22	2.267817	0.8064935
ILMN_1703617	816.6354	17	41.81177	0
ILMN_1798308	178.8024	21	5.138643	0
ILMN_1730625	95.95554	23	2.031238	0.5077922
ILMN_1696512	107.1768	23	2.485482	0.02987013
ILMN_2164164	105.4133	14	4.503223	0.04675325
ILMN_3240117	695.1909	29	25.61505	0
ILMN_1703538	107.1739	25	4.620623	0.02987013
ILMN_1792473	965.3543	11	58.59732	0
ILMN_1771827	99.05156	22	2.569785	0.2519481
ILMN_3246401	125.2814	19	3.7931	0
ILMN_1770725	96.25321	25	2.05259	0.4714286
ILMN_2313821	605.5836	8	61.79101	0
ILMN_1717357	153.7526	22	4.817187	0
ILMN_1668408	240.6445	20	8.970236	0
ILMN_1667183	108.0365	22	3.129601	0.02467532
ILMN_1712639	100.8557	28	2.018823	0.1649351
ILMN_1704173	100.881	20	3.182568	0.1636364
ILMN_1797974	135.669	23	4.132345	0
ILMN_1688625	173.7777	20	8.709257	0
ILMN_1776916	88.8325	19	2.297411	0.9623377
ILMN_2113340	96.59406	24	2.358189	0.4337662
ILMN_1669557	94.1941	14	2.986462	0.6766234
ILMN_3307874	103.5604	21	4.05763	0.08311688
ILMN_2214232	96.71233	19	2.657708	0.4181818
ILMN_1681301	218.9478	21	8.820043	0
ILMN_1673252	1760.785	24	38.20653	0
ILMN_2103841	371.321	19	15.32454	0
ILMN_2368268	100.2472	21	3.828659	0.1909091
ILMN_2415292	97.39399	35	2.198853	0.3597403
ILMN_1670282	98.10793	29	2.957773	0.3038961
ILMN_2261519	3892.242	13	104.0971	0
ILMN_1791236	98.48858	28	1.796712	0.2857143
ILMN_1723521	92.06721	26	2.033316	0.8311688
ILMN_2242299	92.93719	28	2.054146	0.7766234
ILMN_2312764	100.5394	12	2.997365	0.1792208
ILMN_1779965	125.6522	26	4.69119	0
ILMN_1670542	561.0507	25	25.00508	0
ILMN_1655645	175.7664	11	12.96644	0
ILMN_1716053	812.7419	15	33.21783	0
ILMN_3236458	104.0046	11	2.472505	0.07142857
ILMN_1778173	327.4009	28	12.57169	0
ILMN_2338038	105.8297	20	3.77477	0.04155844
ILMN_1686522	95.52135	19	2.89635	0.5454546
ILMN_1764090	100.5811	15	3.363395	0.1753247
ILMN_1798249	103.2705	19	2.81429	0.09350649
ILMN_1656593	99.65228	25	2.459887	0.2194805
ILMN_2283473	92.18779	10	5.629543	0.8246753
ILMN_2387712	90.05388	26	2.377539	0.9246753
ILMN_1684305	93.99312	23	3.035054	0.6935065
ILMN_1712530	154.7171	19	7.313807	0
ILMN_1662598	95.96043	14	3.433983	0.5077922
ILMN_1718808	113.9178	26	3.646013	0.007792208
ILMN_1783818	95.77705	17	2.992244	0.5194805
ILMN_2293758	189.2622	22	6.042128	0
ILMN_1735539	96.20735	17	3.277712	0.4779221
ILMN_2280189	95.86653	14	2.196049	0.5155844
ILMN_1693220	150.928	19	5.987858	0
ILMN_1684836	101.6231	22	2.870137	0.1350649
ILMN_1715532	88.74025	20	2.636839	0.9636363
ILMN_1686846	90.95843	10	2.605583	0.8909091
ILMN_2308950	95.98726	23	3.484818	0.5051948
ILMN_1709101	108.9784	25	3.362229	0.02207792
ILMN_1752247	107.7465	28	2.772112	0.02727273
ILMN_2396956	186.7978	34	3.990072	0
ILMN_1679987	91.88689	19	3.034223	0.8467532
ILMN_1673542	94.59433	15	4.375093	0.6376624
ILMN_1802537	92.76958	20	2.532535	0.7831169
ILMN_1675507	98.93063	19	2.919446	0.2597403
ILMN_1691959	99.91066	17	2.840263	0.2064935
ILMN_1737754	89.29739	17	2.777519	0.9532468
ILMN_1808905	96.23683	16	4.000171	0.4727273
ILMN_2268556	97.2279	22	2.790216	0.3779221
ILMN_2253207	104.6539	27	3.283983	0.05714286
ILMN_1734794	92.60505	35	1.966613	0.7935065
ILMN_1690818	102.8433	24	3.716932	0.1051948
ILMN_1770758	95.94683	23	3.377831	0.5090909
ILMN_2293529	95.45215	26	1.930574	0.5558441
ILMN_1703049	87.51427	19	2.643678	0.9857143
ILMN_1733690	112.7026	20	2.03559	0.007792208
ILMN_2410406	88.96508	16	2.920518	0.9597403
ILMN_1741572	173.2535	18	6.460934	0
ILMN_1768962	125.1284	17	4.360045	0
ILMN_2400663	98.59926	16	3.206611	0.2779221
ILMN_2396691	99.89702	16	4.089589	0.2077922
ILMN_1802799	271.8477	26	8.594419	0
ILMN_1679383	101.4416	19	2.854227	0.1376623
ILMN_1658337	217.3693	17	7.79725	0
ILMN_2148847	332.9761	22	15.97035	0
ILMN_1770673	351.0366	20	13.9307	0
ILMN_2205785	98.16438	26	2.451604	0.3025974
ILMN_1728047	837.3264	19	25.80006	0
ILMN_1774938	113.8145	24	3.644158	0.007792208
ILMN_2380771	830.7576	23	26.03821	0
ILMN_1701731	1363.739	20	57.66428	0
ILMN_1672148	95.08632	27	3.381898	0.5948052
ILMN_2278335	97.07549	21	3.132794	0.3922078
ILMN_1662507	94.95322	11	3.302838	0.6051948
ILMN_1668617	92.21441	31	2.717625	0.8220779
ILMN_1719154	97.03143	20	3.534586	0.3961039
ILMN_1773417	93.8964	29	2.055454	0.7025974
ILMN_2412336	98.84238	18	3.144303	0.2649351
ILMN_3237488	97.52094	25	3.878211	0.3506494
ILMN_1730191	94.12471	16	3.257024	0.6818182
ILMN_1713124	94.94746	17	2.679655	0.6051948
ILMN_1668880	94.58489	25	2.360427	0.6376624
ILMN_1687757	99.61286	16	2.853509	0.2233766
ILMN_3307911	96.33604	20	2.603009	0.4597403
ILMN_1685803	97.75387	12	2.470745	0.3311688
ILMN_1692661	92.39145	19	2.489892	0.8064935
ILMN_2157277	6555.211	13	354.3662	0
ILMN_1694985	92.77079	35	2.246905	0.7831169
ILMN_1677043	1100.74	25	40.97682	0
ILMN_2145396	293.7576	29	8.644419	0
ILMN_1718483	92.24705	23	2.368216	0.8220779
ILMN_3243152	99.1388	22	3.898173	0.2493507
ILMN_2388507	725.4208	25	13.50117	0
ILMN_2410909	561.5267	24	22.55256	0
ILMN_1748661	104.4193	14	4.162459	0.06753246
ILMN_1726906	110.5538	21	4.81359	0.01558442
ILMN_1743347	93.96596	21	3.180449	0.6961039
ILMN_1733598	101.8976	30	2.767499	0.1246753
ILMN_1757130	95.23639	14	2.966553	0.5779221
ILMN_2325612	103.2914	12	4.492299	0.09350649
ILMN_2325610	97.55135	29	2.365607	0.3454545
ILMN_2377240	533.2858	23	23.37673	0
ILMN_1665982	228.9349	12	4.538973	0
ILMN_2404657	104.1411	9	2.793765	0.07012987
ILMN_1747577	162.7841	17	4.297395	0
ILMN_1679898	97.37152	17	3.508058	0.361039
ILMN_1700047	112.4531	34	2.894965	0.007792208
ILMN_2385647	112.1031	16	2.771542	0.009090909
ILMN_1728309	91.63767	24	2.547666	0.8597403
ILMN_1708323	94.82774	23	2.273802	0.6155844
ILMN_2367126	99.2114	17	3.134581	0.2415584
ILMN_2271875	98.05141	16	3.073958	0.3090909
ILMN_1782939	110.3398	30	3.588275	0.01558442
ILMN_1682763	94.37766	28	1.610134	0.6623377
ILMN_1670870	114.7372	26	3.380359	0.007792208
ILMN_2051381	141.7479	33	4.200983	0
ILMN_2302716	354.5313	21	14.69572	0
ILMN_2096372	92.94882	21	2.601353	0.7753247
ILMN_1709348	105.0007	37	2.709485	0.05194805
ILMN_1748538	103.8741	28	2.29173	0.07402597
ILMN_2383707	93.87601	31	2.079777	0.7051948
ILMN_1807439	96.80029	20	3.229032	0.4103896
ILMN_2139970	95.24738	15	2.587731	0.5753247
ILMN_2150894	316.8138	18	22.44045	0
ILMN_1675398	126.3998	19	4.56089	0
ILMN_1802167	97.55011	21	2.472919	0.3454545
ILMN_1736539	99.41159	23	2.443892	0.2311688
ILMN_2182980	97.02438	12	2.012964	0.3961039
ILMN_1793859	93.78191	23	2.430678	0.7116883
ILMN_1702503	87.18366	22	1.466828	0.987013
ILMN_1667564	118.6951	23	4.464098	0.001298701
ILMN_1794825	235.8793	24	13.30354	0
ILMN_2401641	129.6611	26	3.236637	0
ILMN_1727965	103.325	15	2.664136	0.09350649
ILMN_1728662	93.95898	22	2.422633	0.6961039
ILMN_2363880	89.72086	18	2.568645	0.9402598
ILMN_1761514	92.64116	31	1.708317	0.7896104
ILMN_1763666	96.41141	16	3.071288	0.4506494
ILMN_2244841	86.51202	20	2.274601	0.9896104
ILMN_1656368	113.2391	28	2.886264	0.007792208
ILMN_1696099	100.7126	21	2.350927	0.1714286
ILMN_2406557	101.0459	24	2.263421	0.1545455
ILMN_2372403	98.53593	21	3.432914	0.2818182
ILMN_2372398	93.31811	11	1.927172	0.7428572
ILMN_1785284	136.6559	27	4.950755	0
ILMN_2096985	108.2653	22	3.187465	0.02467532
ILMN_1687508	91.76349	14	2.843465	0.8532467
ILMN_1763461	96.84384	18	3.240378	0.4090909
ILMN_2365176	114.2992	17	3.93101	0.007792208
ILMN_1699258	96.46454	23	4.10725	0.448052
ILMN_1681938	104.0352	15	3.806176	0.07012987
ILMN_1761804	2067.756	21	69.98435	0
ILMN_1681374	97.57509	20	2.63973	0.3454545
ILMN_1736700	1526.954	13	85.30135	0
ILMN_2251253	112.4212	16	2.845009	0.009090909
ILMN_1741148	2006.655	22	59.99596	0
ILMN_1747716	101.9684	29	2.710298	0.1220779
ILMN_1755974	931.2537	29	24.37212	0
ILMN_1718093	139.93	19	3.211792	0
ILMN_3243268	108.4366	18	4.666874	0.02467532
ILMN_1730304	103.8401	34	2.363727	0.07532468
ILMN_1666325	103.8394	20	2.228636	0.07532468
ILMN_3251482	108.5096	21	5.715958	0.02467532
ILMN_1660856	116.0456	27	4.135562	0.006493506
ILMN_2120982	98.16035	25	2.647232	0.3025974
ILMN_1743995	117.731	27	4.164219	0.001298701
ILMN_2147503	125.5766	24	3.84525	0
ILMN_1761456	422.9703	26	15.13457	0
ILMN_1743635	129.1754	24	3.889633	0
ILMN_2191822	108.9628	21	3.686264	0.02207792
ILMN_2131293	109.2636	19	3.656897	0.01948052
ILMN_1782084	99.70078	25	2.705319	0.2155844
ILMN_1737945	97.17591	22	3.029593	0.3805195
ILMN_1722688	100.752	19	3.869685	0.1701299
ILMN_1806845	133.6898	13	5.310557	0
ILMN_1711886	517.478	28	11.69076	0
ILMN_1664449	479.8351	23	14.58341	0
ILMN_1771411	226.6962	25	6.876045	0
ILMN_2365686	410.2499	16	22.01739	0
ILMN_2271014	98.64967	15	3.359765	0.2766234
ILMN_1685413	613.7625	25	23.39498	0
ILMN_1732809	296.4881	20	11.75241	0
ILMN_1753135	110.4899	14	4.128765	0.01558442
ILMN_2276750	102.242	21	2.652471	0.1194805
ILMN_1758038	170.743	31	4.502993	0
ILMN_2375973	177.1063	19	6.253859	0
ILMN_1690252	250.3215	22	9.429535	0
ILMN_2134062	330.7613	23	10.19285	0
ILMN_1805673	290.3857	13	12.37136	0
ILMN_1657283	3329.647	24	110.7491	0
ILMN_1808792	222.3236	16	8.273137	0
ILMN_1761764	169.6243	14	4.052158	0
ILMN_1779190	142.7642	18	3.326448	0
ILMN_1796946	95.22523	22	1.429259	0.5779221
ILMN_1784583	94.46451	19	3.297075	0.651948
ILMN_1681046	97.03461	17	3.706286	0.3961039
ILMN_1709474	120.9112	20	5.982554	0
ILMN_3237132	96.48367	17	3.741481	0.4467532
ILMN_1713731	94.88811	24	2.504163	0.6116883
ILMN_1692332	91.21918	22	2.538882	0.8792208
ILMN_2137544	98.6852	19	2.841103	0.2753247
ILMN_1735987	99.76535	26	2.912155	0.212987
ILMN_1676042	91.0071	16	2.688311	0.8896104
ILMN_1783443	101.581	24	3.487592	0.1350649
ILMN_1729320	95.4929	22	2.732313	0.5506493
ILMN_2403534	97.53003	19	3.551965	0.3506494
ILMN_2276904	94.24735	17	4.19434	0.674026
ILMN_1751975	95.35925	26	1.98682	0.5662338
ILMN_2393149	100.496	12	4.243129	0.1818182
ILMN_1680996	96.75069	16	3.69681	0.4103896
ILMN_1792150	100.5788	14	5.267819	0.1753247
ILMN_1651466	94.63833	17	3.068028	0.6311688
ILMN_1797875	2937.608	26	94.71745	0
ILMN_1678255	103.312	26	3.022265	0.09350649
ILMN_1752669	102.6131	27	2.363332	0.1090909
ILMN_2078697	104.7496	19	3.521025	0.05714286
ILMN_1811238	93.98877	28	1.847824	0.6935065
ILMN_1734630	95.24372	21	1.608513	0.5766234
ILMN_1701603	97.42482	19	3.535922	0.3571429
ILMN_1693789	1132.538	29	29.57024	0
ILMN_1801851	101.9492	20	2.362223	0.1220779
ILMN_1750256	145.0116	19	4.018085	0
ILMN_1700596	93.95705	26	2.62797	0.6961039
ILMN_1702322	92.51863	28	2.435507	0.8012987
ILMN_1690636	97.00348	23	3.474324	0.3961039
ILMN_1792449	92.47372	24	1.425636	0.8038961
ILMN_1765674	92.22867	18	3.815428	0.8220779
ILMN_1787314	227.6581	25	6.469206	0
ILMN_1663897	99.03004	29	2.228525	0.2545455
ILMN_1800958	503.7579	22	21.59037	0
ILMN_1760889	99.47529	18	2.451896	0.2311688
ILMN_3236443	111.3894	19	2.920776	0.01168831
ILMN_2191902	95.92885	25	3.035034	0.5103896
ILMN_1729325	92.46148	20	2.352735	0.8051948
ILMN_1803384	97.00032	20	5.183836	0.3974026
ILMN_1797432	94.99645	23	2.736137	0.6025974
ILMN_1794728	99.60849	22	2.759533	0.2233766
ILMN_1715988	106.8297	20	3.829186	0.03636364
ILMN_1713315	88.11946	15	1.684874	0.9753247
ILMN_2194619	93.83388	17	3.799399	0.7077922
ILMN_3246673	104.6233	20	2.810518	0.05844156
ILMN_1759670	135.2996	21	5.688942	0
ILMN_2367172	115.9249	17	5.907509	0.006493506
ILMN_1792741	105.8705	23	3.769744	0.04155844
ILMN_1794384	93.06558	22	2.246186	0.7714286
ILMN_1688019	96.26099	22	2.497537	0.4701299
ILMN_1751092	96.68792	22	2.389452	0.4233766
ILMN_1697611	97.21427	29	2.067155	0.3779221
ILMN_1695446	95.44164	29	2.354331	0.5571429
ILMN_1662681	97.32891	19	2.524587	0.3649351
ILMN_1788462	842.6893	29	27.56073	0
ILMN_1667994	284.5697	17	10.91427	0
ILMN_1788239	128.2493	23	3.923711	0
ILMN_1695759	115.3735	26	3.559312	0.006493506
ILMN_2397406	98.30979	19	3.733027	0.2948052
ILMN_1727258	96.35675	25	3.059101	0.4571429
ILMN_1723116	205.733	24	7.911879	0
ILMN_1666258	107.835	22	2.20215	0.02727273
ILMN_1660995	94.11666	21	3.162378	0.6818182
ILMN_1736412	98.71918	25	1.808991	0.2701299
ILMN_1778723	1229.803	23	51.41861	0
ILMN_1765460	102.2036	13	2.120163	0.1194805
ILMN_1725896	99.94742	31	2.916674	0.2051948
ILMN_1738233	97.9437	20	3.44267	0.3220779
ILMN_1670506	101.7177	26	2.612682	0.1311688
ILMN_1779374	200.6059	31	5.694933	0
ILMN_2394242	132.5264	22	4.484333	0
ILMN_1727023	143.9936	26	3.815958	0
ILMN_1683901	101.5803	20	3.420604	0.1350649
ILMN_1750880	102.1846	17	2.706255	0.1194805
ILMN_1792409	99.46237	24	2.490028	0.2311688
ILMN_1748141	102.2648	21	2.539736	0.1194805
ILMN_1778788	126.4598	8	8.456089	0
ILMN_1759312	91.1179	23	2.225229	0.8831169
ILMN_1701589	95.46561	27	2.179424	0.5532467
ILMN_1696830	99.17146	17	3.439196	0.2480519
ILMN_1786899	93.5356	22	2.775615	0.7311688
ILMN_1774447	100.7559	33	3.164181	0.1701299
ILMN_1660854	99.16959	32	2.431548	0.2480519
ILMN_1665307	96.86238	28	2.769904	0.4090909
ILMN_1731223	96.07938	21	4.158562	0.4935065
ILMN_1685834	97.20644	19	2.507035	0.3779221
ILMN_1725297	96.0713	20	3.617807	0.4935065
ILMN_1665331	127.109	22	3.736728	0
ILMN_1713927	89.50782	23	1.566709	0.9493507
ILMN_1797796	96.76097	20	3.160249	0.4103896
ILMN_2294762	1761.901	12	71.65913	0
ILMN_2408219	91.29137	21	3.100601	0.8779221
ILMN_2094262	97.12055	17	3.713927	0.3896104
ILMN_2094261	100.5309	33	2.299661	0.1792208
ILMN_1726327	1009.202	19	49.94957	0
ILMN_1663313	3906.217	14	238.2155	0
ILMN_1719031	92.3801	17	2.492486	0.8064935
ILMN_2131123	97.9459	19	3.670222	0.3220779
ILMN_1801303	93.90977	16	2.53161	0.7012987
ILMN_1751102	100.7486	19	1.851707	0.1701299
